gene_id	colors
LY9	grey
LY96	grey
LYAR	grey
LYG1	grey
LYG2	grey
LYL1	grey
LYN	grey
LYNX1	grey
LYPD3	turquoise
LYPD5	grey
LYPLA1	grey
LYPLA2	grey
LYPLAL1	grey
LYRM1	grey
LYRM2	grey
LYRM4	grey
LYRM7	turquoise
LYSMD1	grey
LYSMD2	grey
LYSMD3	grey
LYSMD4	grey
LYST	grey
LYZ	grey
LZIC	grey
LZTFL1	grey
LZTR1	grey
LZTS1	grey
LZTS2	grey
M6PR	grey
MAB21L3	grey
MACC1	grey
MACF1	grey
MACROD1	grey
MAD1L1	grey
MAD2L1	grey
MAD2L1BP	grey
MAD2L2	grey
MADD	grey
MAEA	grey
MAEL	grey
MAF	grey
MAF1	grey
MAFB	grey
MAFF	turquoise
MAFG	grey
MAFK	grey
MAG	grey
MAGED1	grey
MAGED2	grey
MAGEE1	grey
MAGEF1	grey
MAGEH1	grey
MAGI1	grey
MAGI2	grey
MAGI2-AS3	grey
MAGI3	grey
MAGIX	grey
MAGOH	grey
MAGOHB	grey
MAGT1	grey
MAK	grey
MAK16	grey
MAL	grey
MAL2	grey
MALAT1	grey
MALSU1	grey
MALT1	grey
MAMDC2	grey
MAMDC4	grey
MAML1	grey
MAML2	grey
MAML3	grey
MAMLD1	grey
MAMSTR	grey
MAN1A1	grey
MAN1A2	grey
MAN1B1	grey
MAN1C1	grey
MAN2A1	brown
MAN2A2	grey
MAN2B1	grey
MAN2B2	grey
MAN2C1	grey
MANBA	grey
MANBAL	grey
MANEA	grey
MANEAL	grey
MANF	grey
MANSC1	grey
MANSC4	grey
MAOA	grey
MAOB	grey
MAP1A	grey
MAP1B	grey
MAP1LC3A	grey
MAP1LC3B	grey
MAP1LC3B2	grey
MAP1S	grey
MAP2	grey
MAP2K1	yellow
MAP2K2	grey
MAP2K3	grey
MAP2K4	grey
MAP2K5	grey
MAP2K6	grey
MAP2K7	grey
MAP3K1	grey
MAP3K10	grey
MAP3K11	grey
MAP3K12	grey
MAP3K13	grey
MAP3K14	grey
MAP3K15	grey
MAP3K2	brown
MAP3K3	grey
MAP3K4	grey
MAP3K5	grey
MAP3K6	grey
MAP3K7	grey
MAP3K8	turquoise
MAP3K9	grey
MAP4	grey
MAP4K1	grey
MAP4K2	grey
MAP4K3	grey
MAP4K4	grey
MAP4K5	grey
MAP6	grey
MAP6D1	grey
MAP7	grey
MAP7D1	yellow
MAP7D2	grey
MAP7D3	grey
MAP9	grey
MAPK1	grey
MAPK10	grey
MAPK11	grey
MAPK12	grey
MAPK13	grey
MAPK14	yellow
MAPK1IP1L	turquoise
MAPK3	grey
MAPK6	grey
MAPK7	grey
MAPK8	grey
MAPK8IP1	grey
MAPK8IP2	grey
MAPK8IP3	grey
MAPK9	grey
MAPKAP1	yellow
MAPKAPK2	grey
MAPKAPK3	grey
MAPKAPK5	grey
MAPKBP1	grey
MAPRE1	grey
MAPRE2	grey
MAPRE3	grey
MARCKS	grey
MARCKSL1	yellow
MARK1	grey
MARK2	grey
MARK2P9	grey
MARK3	grey
MARK4	grey
MARS2	grey
MARVELD1	grey
MARVELD3	grey
MASP2	grey
MAST1	grey
MAST2	grey
MAST3	grey
MAST4	grey
MASTL	grey
MAT2A	grey
MAT2B	grey
MATK	grey
MATN1	grey
MATN2	grey
MATN3	grey
MATN4	grey
MATR3	grey
MAU2	grey
MAVS	grey
MAX	grey
MAZ	grey
MB21D2	grey
MBD1	grey
MBD2	grey
MBD3	grey
MBD4	grey
MBD5	grey
MBD6	grey
MBIP	grey
MBLAC1	grey
MBLAC2	grey
MBNL1	grey
MBNL2	grey
MBNL3	grey
MBOAT1	grey
MBOAT2	grey
MBOAT4	grey
MBOAT7	grey
MBP	grey
MBTD1	grey
MBTPS1	grey
MBTPS2	grey
MC1R	grey
MCAM	grey
MCAT	grey
MCC	grey
MCCC1	grey
MCCC2	grey
MCEE	grey
MCF2	grey
MCF2L	grey
MCF2L-AS1	grey
MCF2L2	grey
MCFD2	grey
MCHR1	grey
MCL1	grey
MCM10	grey
MCM2	grey
MCM3	grey
MCM3AP	grey
MCM3AP-AS1	grey
MCM4	grey
MCM5	grey
MCM6	turquoise
MCM7	grey
MCM8	grey
MCM9	grey
MCMBP	yellow
MCOLN1	grey
MCOLN2	grey
MCOLN3	grey
MCPH1	grey
MCRS1	grey
MCTP1	grey
MCTP2	grey
MCTS1	grey
MCU	grey
MDFIC	grey
MDGA1	grey
MDH1	grey
MDH1B	grey
MDH2	grey
MDK	grey
MDM1	grey
MDM2	grey
MDM4	grey
MDN1	grey
MDP1	grey
MDS2	grey
ME1	grey
ME2	grey
ME3	grey
MEA1	grey
MEAF6	grey
MECP2	grey
MECR	grey
MED1	grey
MED10	grey
MED11	blue
MED12	grey
MED12L	grey
MED13	brown
MED13L	grey
MED14	grey
MED15	grey
MED16	grey
MED17	grey
MED18	grey
MED19	grey
MED20	grey
MED21	blue
MED22	grey
MED23	grey
MED24	grey
MED25	grey
MED26	turquoise
MED27	grey
MED28	grey
MED29	grey
MED30	grey
MED31	grey
MED4	grey
MED6	blue
MED7	grey
MED8	grey
MED9	grey
MEF2A	grey
MEF2B	grey
MEF2C	grey
MEF2D	turquoise
MEFV	grey
MEGF10	grey
MEGF11	grey
MEGF6	grey
MEGF8	grey
MEGF9	grey
MEI1	grey
MEIG1	grey
MEIS1	grey
MEIS3	grey
MELK	grey
MEMO1	grey
MEN1	yellow
MEOX1	grey
MEP1B	grey
MEPCE	grey
MERTK	grey
MESP1	grey
MEST	grey
MESTIT1	grey
MET	grey
METAP1	grey
METAP1D	grey
METAP2	grey
METRN	grey
METRNL	turquoise
METTL1	grey
METTL14	grey
METTL15	grey
METTL16	grey
METTL17	grey
METTL18	grey
METTL21A	grey
METTL21C	grey
METTL22	grey
METTL23	grey
METTL24	grey
METTL2A	grey
METTL2B	grey
METTL3	grey
METTL4	grey
METTL5	grey
METTL6	grey
METTL7A	grey
METTL8	grey
METTL9	grey
MEX3A	grey
MEX3B	grey
MEX3C	grey
MEX3D	grey
MFAP1	grey
MFAP2	grey
MFAP3	grey
MFAP3L	grey
MFAP4	grey
MFAP5	grey
MFF	grey
MFGE8	grey
MFHAS1	grey
MFN1	grey
MFN2	grey
MFNG	grey
MFSD1	grey
MFSD10	grey
MFSD11	grey
MFSD12	grey
MFSD2A	grey
MFSD2B	grey
MFSD3	grey
MFSD5	grey
MFSD6	grey
MFSD8	grey
MFSD9	grey
MGA	grey
MGAM	grey
MGAT1	grey
MGAT2	grey
MGAT3	grey
MGAT4A	blue
MGAT4B	grey
MGAT5	grey
MGAT5B	grey
MGC16275	grey
MGLL	grey
MGMT	grey
MGP	grey
MGRN1	grey
MGST1	grey
MGST2	grey
MGST3	grey
MIA	grey
MIA3	grey
MIAT	grey
MIB1	grey
MIB2	grey
MICAL1	grey
MICAL2	grey
MICAL3	grey
MICALL1	grey
MICALL2	grey
MICU1	grey
MID1	grey
MID1IP1	grey
MID2	grey
MIDN	grey
MIEN1	grey
MIER1	grey
MIER2	grey
MIER3	grey
MIF4GD	grey
MIIP	grey
MILR1	grey
MINK1	grey
MINPP1	grey
MIOS	grey
MIOX	grey
MIP	grey
MIPEP	grey
MIPOL1	grey
MIR106B	grey
MIR1203	grey
MIR155HG	grey
MIR17HG	grey
MIR181A2HG	grey
MIR181B1	grey
MIR186	grey
MIR191	grey
MIR215	grey
MIR25	grey
MIR26A2	grey
MIR3128	grey
MIR3136	grey
MIR3162	grey
MIR3176	grey
MIR31HG	grey
MIR320B2	grey
MIR320C1	grey
MIR320D1	grey
MIR320E	grey
MIR324	grey
MIR3662	grey
MIR3671	grey
MIR3682	grey
MIR3685	grey
MIR3939	grey
MIR3942	grey
MIR425	grey
MIR4258	grey
MIR4263	grey
MIR4324	grey
MIR4420	grey
MIR4513	grey
MIR4518	grey
MIR4637	grey
MIR4685	grey
MIR4742	grey
MIR4748	grey
MIR4766	grey
MIR4786	grey
MIR548AN	grey
MIR553	grey
MIR573	grey
MIR580	grey
MIR590	grey
MIR593	grey
MIR600HG	grey
MIR623	grey
MIR635	grey
MIR643	grey
MIR645	grey
MIR647	grey
MIR7-3HG	grey
MIR760	grey
MIR93	grey
MIR98	grey
MIRLET7BHG	grey
MIS12	grey
MIS18A	grey
MIS18BP1	grey
MITD1	grey
MITF	grey
MKI67	grey
MKKS	turquoise
MKLN1	brown
MKNK1	grey
MKNK2	grey
MKRN1	grey
MKRN2	grey
MKRN3	grey
MKRN9P	grey
MKS1	grey
MKX	grey
MLANA	grey
MLC1	grey
MLEC	yellow
MLF1	grey
MLF2	grey
MLH1	grey
MLH3	grey
MLKL	grey
MLLT1	grey
MLLT10	grey
MLLT10P1	grey
MLLT11	grey
MLLT3	grey
MLLT6	grey
MLPH	grey
MLST8	grey
MLX	grey
MLXIP	grey
MLYCD	grey
MMAA	grey
MMAB	grey
MMACHC	grey
MMADHC	grey
MMD	grey
MME	grey
MMGT1	grey
MMP14	grey
MMP15	grey
MMP17	grey
MMP19	grey
MMP21	grey
MMP24	grey
MMP25	grey
MMP9	grey
MMRN1	grey
MMRN2	grey
MMS19	grey
MMS22L	grey
MN1	grey
MNAT1	grey
MND1	grey
MNDA	grey
MNS1	grey
MNT	turquoise
MOAP1	grey
MOB1A	grey
MOB1B	grey
MOB2	grey
MOB3A	grey
MOB3B	grey
MOB3C	grey
MOB4	grey
MOCOS	grey
MOCS1	grey
MOCS2	grey
MOCS3	grey
MOGAT3	grey
MOGS	grey
MOK	grey
MON1A	grey
MON1B	grey
MON2	grey
MORC2	grey
MORC2-AS1	grey
MORC3	grey
MORC4	grey
MORF4L1	blue
MORF4L2	grey
MORN1	grey
MORN2	grey
MORN3	grey
MORN4	grey
MOSPD1	grey
MOSPD2	grey
MOSPD3	grey
MOV10	grey
MOV10L1	grey
MPDU1	grey
MPEG1	grey
MPG	grey
MPHOSPH10	grey
MPHOSPH6	grey
MPHOSPH8	grey
MPHOSPH9	grey
MPI	grey
MPL	grey
MPND	grey
MPO	grey
MPP1	grey
MPP2	grey
MPP3	grey
MPP4	grey
MPP7	grey
MPPE1	grey
MPPED2	grey
MPRIP	grey
MPST	grey
MPV17	grey
MPV17L2	grey
MPZ	grey
MPZL1	grey
MPZL2	grey
MPZL3	grey
MR1	grey
MRAS	grey
MRC2	grey
MREG	grey
MRFAP1	grey
MRFAP1L1	grey
MRGPRX2	grey
MRI1	grey
MRM1	grey
MRO	grey
MRPL1	grey
MRPL10	grey
MRPL11	grey
MRPL12	grey
MRPL13	grey
MRPL14	grey
MRPL15	grey
MRPL16	grey
MRPL17	grey
MRPL18	grey
MRPL19	grey
MRPL2	grey
MRPL20	grey
MRPL21	grey
MRPL22	grey
MRPL23	grey
MRPL24	grey
MRPL27	grey
MRPL28	grey
MRPL3	grey
MRPL30	grey
MRPL32	grey
MRPL33	grey
MRPL34	grey
MRPL35	grey
MRPL36	grey
MRPL37	grey
MRPL38	grey
MRPL39	grey
MRPL4	grey
MRPL40	grey
MRPL41	grey
MRPL42	grey
MRPL43	grey
MRPL44	grey
MRPL45	grey
MRPL45P2	grey
MRPL46	grey
MRPL47	grey
MRPL48	grey
MRPL49	grey
MRPL50	grey
MRPL51	grey
MRPL52	grey
MRPL54	grey
MRPL55	grey
MRPL9	grey
MRPS10	grey
MRPS11	grey
MRPS12	grey
MRPS14	grey
MRPS15	grey
MRPS16	grey
MRPS17	grey
MRPS18A	grey
MRPS18C	grey
MRPS2	grey
MRPS21	grey
MRPS22	grey
MRPS23	grey
MRPS24	grey
MRPS25	grey
MRPS26	grey
MRPS27	grey
MRPS28	grey
MRPS30	grey
MRPS31	turquoise
MRPS33	grey
MRPS34	grey
MRPS35	grey
MRPS36	grey
MRPS5	grey
MRPS6	grey
MRPS7	grey
MRPS9	grey
MRRF	grey
MRS2	grey
MRS2P2	grey
MRTO4	grey
MS4A1	grey
MS4A14	grey
MS4A2	grey
MS4A4A	grey
MS4A7	grey
MSC	grey
MSH2	grey
MSH3	grey
MSH4	grey
MSH6	grey
MSI1	grey
MSI2	grey
MSL1	grey
MSL2	blue
MSL3	grey
MSL3P1	grey
MSMO1	grey
MSN	grey
MSR1	grey
MSRA	grey
MSRB2	grey
MSRB3	grey
MSS51	grey
MST1	grey
MST1P2	grey
MST1R	grey
MSTN	grey
MSTO1	grey
MSTO2P	grey
MSX1	grey
MSX2	grey
MT1DP	grey
MT1E	grey
MT1F	grey
MT1G	grey
MT1H	grey
MT1L	grey
MT1X	grey
MT2A	grey
MT3	grey
MTA1	grey
MTA2	grey
MTA3	grey
MTAP	grey
MTBP	grey
MTCH1	grey
MTCH2	grey
MTCP1	grey
MTDH	grey
MTF1	grey
MTF2	grey
MTFMT	grey
MTFP1	turquoise
MTFR1	grey
MTG1	grey
MTHFD1	grey
MTHFD1L	grey
MTHFD2	grey
MTHFD2L	grey
MTHFR	grey
MTHFS	grey
MTHFSD	grey
MTIF2	grey
MTIF3	grey
MTM1	grey
MTMR1	grey
MTMR10	grey
MTMR11	grey
MTMR12	grey
MTMR14	grey
MTMR2	grey
MTMR3	grey
MTMR4	grey
MTMR6	grey
MTMR7	grey
MTMR8	grey
MTMR9	grey
MTMR9LP	grey
MTO1	grey
MTOR	grey
MTPAP	grey
MTR	grey
MTRF1	grey
MTRF1L	grey
MTRNR2L3	grey
MTRNR2L4	grey
MTRNR2L8	grey
MTRR	grey
MTSS1	grey
MTUS1	grey
MTUS2	grey
MTX1	grey
MTX2	grey
MTX3	grey
MUC1	grey
MUC12	grey
MUC16	grey
MUC5B	grey
MUCL1	grey
MUL1	grey
MUS81	grey
MUTYH	grey
MVD	grey
MVK	grey
MVP	grey
MX1	grey
MX2	grey
MXD1	grey
MXD3	grey
MXD4	grey
MXI1	grey
MXRA7	grey
MXRA8	grey
MYADM	grey
MYB	grey
MYBBP1A	grey
MYBL1	grey
MYBL2	grey
MYBPC2	grey
MYBPC3	grey
MYC	turquoise
MYCBP	grey
MYCBP2	grey
MYCBPAP	grey
MYD88	grey
MYEF2	grey
MYEOV	grey
MYH10	grey
MYH15	grey
MYH3	grey
MYH7B	grey
MYH9	grey
MYL12A	turquoise
MYL12B	grey
MYL4	grey
MYL5	grey
MYL6	grey
MYL6B	grey
MYL9	grey
MYLIP	yellow
MYLK	grey
MYLK-AS1	grey
MYLK3	grey
MYLK4	grey
MYLPF	grey
MYNN	grey
MYO10	grey
MYO15A	grey
MYO15B	grey
MYO16	grey
MYO18A	grey
MYO18B	grey
MYO19	grey
MYO1A	grey
MYO1B	grey
MYO1C	grey
MYO1D	grey
MYO1E	grey
MYO1F	grey
MYO1G	grey
MYO1H	grey
MYO3B	grey
MYO5A	grey
MYO5B	grey
MYO5C	grey
MYO6	grey
MYO7A	grey
MYO7B	grey
MYO9A	grey
MYO9B	grey
MYOF	grey
MYOM1	grey
MYOM2	grey
MYOM3	grey
MYOT	grey
MYOZ1	grey
MYOZ3	grey
MYPOP	grey
MYRIP	grey
MYSM1	grey
MYT1L	grey
MYZAP	grey
MZB1	grey
MZF1	grey
MZT1	grey
MZT2A	grey
MZT2B	yellow
N4BP1	grey
N4BP2	grey
N4BP2L1	grey
N4BP2L2	grey
N4BP3	grey
N6AMT1	grey
NAA10	grey
NAA15	grey
NAA16	grey
NAA20	grey
NAA25	grey
NAA30	grey
NAA35	grey
NAA38	grey
NAA40	grey
NAA50	grey
NAA60	grey
NAAA	grey
NAALAD2	grey
NAALADL1	grey
NAB1	turquoise
NAB2	grey
NACA	grey
NACA2	grey
NACAD	grey
NACC1	grey
NACC2	grey
NADK	grey
NADSYN1	grey
NAE1	grey
NAF1	grey
NAGA	grey
NAGK	grey
NAGLU	grey
NAGPA	grey
NAGS	grey
NAIF1	grey
NAIP	grey
NAMPT	turquoise
NANOS1	grey
NANP	grey
NANS	grey
NAP1L1	grey
NAP1L2	grey
NAP1L3	grey
NAP1L4	grey
NAP1L5	grey
NAPA	grey
NAPB	grey
NAPEPLD	grey
NAPG	grey
NAPSA	grey
NAPSB	grey
NARF	grey
NARS2	grey
NASP	grey
NAT1	grey
NAT10	grey
NAT14	grey
NAT8L	grey
NAT9	grey
NAV1	grey
NAV2	grey
NBAS	grey
NBEA	grey
NBEAL1	grey
NBEAL2	grey
NBEAP1	grey
NBL1	grey
NBN	grey
NBPF1	grey
NBPF10	grey
NBPF14	grey
NBPF15	grey
NBPF3	grey
NBPF4	grey
NBPF9	grey
NBR1	grey
NBR2	grey
NCALD	grey
NCAM1	grey
NCAPD2	grey
NCAPD3	grey
NCAPG	grey
NCAPG2	grey
NCAPH	grey
NCAPH2	grey
NCBP1	grey
NCBP2	grey
NCCRP1	grey
NCDN	grey
NCEH1	grey
NCF1	grey
NCF1B	grey
NCF1C	grey
NCF2	grey
NCF4	grey
NCK1	grey
NCK2	grey
NCKAP1	grey
NCKAP1L	grey
NCKAP5L	grey
NCKIPSD	grey
NCL	grey
NCLN	grey
NCOA1	grey
NCOA2	grey
NCOA3	grey
NCOA4	grey
NCOA5	grey
NCOA6	grey
NCOA7	grey
NCOR1	grey
NCOR2	grey
NCSTN	grey
NDC80	grey
NDE1	grey
NDEL1	turquoise
NDFIP1	grey
NDFIP2	grey
NDN	grey
NDOR1	grey
NDP	grey
NDRG1	grey
NDRG2	grey
NDRG3	grey
NDRG4	grey
NDST1	grey
NDST2	grey
NDST3	grey
NDUFA1	grey
NDUFA10	grey
NDUFA11	grey
NDUFA12	grey
NDUFA13	grey
NDUFA2	grey
NDUFA3	grey
NDUFA4	grey
NDUFA4L2	grey
NDUFA5	grey
NDUFA7	grey
NDUFA8	grey
NDUFA9	grey
NDUFAB1	grey
NDUFAF1	grey
NDUFAF2	grey
NDUFAF3	blue
NDUFAF4	grey
NDUFB1	grey
NDUFB10	grey
NDUFB11	grey
NDUFB2	grey
NDUFB3	grey
NDUFB4	grey
NDUFB5	grey
NDUFB6	grey
NDUFB7	grey
NDUFB8	grey
NDUFB9	grey
NDUFC1	grey
NDUFC2	grey
NDUFS1	grey
NDUFS2	grey
NDUFS3	grey
NDUFS4	grey
NDUFS5	grey
NDUFS6	grey
NDUFS7	grey
NDUFS8	grey
NDUFV1	grey
NDUFV2	grey
NDUFV3	grey
NEAT1	grey
NEB	grey
NEBL	grey
NECAB1	grey
NECAB3	grey
NECAP1	grey
NECAP2	grey
NEDD1	grey
NEDD4	grey
NEDD4L	grey
NEDD8	grey
NEDD9	grey
NEFH	grey
NEFL	grey
NEFM	grey
NEIL1	grey
NEIL2	grey
NEIL3	grey
NEK1	grey
NEK10	grey
NEK11	grey
NEK2	grey
NEK3	grey
NEK4	grey
NEK5	grey
NEK6	grey
NEK7	grey
NEK8	grey
NEK9	grey
NELL2	grey
NEMF	brown
NENF	yellow
NEO1	grey
NES	grey
NET1	grey
NETO2	grey
NEU3	grey
NEURL1B	grey
NEURL2	grey
NEURL3	grey
NEURL4	grey
NEXN	grey
NF1	grey
NF2	grey
NFAM1	grey
NFASC	grey
NFAT5	grey
NFATC1	grey
NFATC2	grey
NFATC2IP	yellow
NFATC3	grey
NFE2	grey
NFE2L1	grey
NFE2L2	turquoise
NFE2L3	grey
NFIA	grey
NFIB	grey
NFIC	grey
NFIL3	grey
NFIX	grey
NFKB1	yellow
NFKB2	yellow
NFKBIA	grey
NFKBIB	grey
NFKBID	grey
NFKBIE	turquoise
NFKBIZ	turquoise
NFRKB	grey
NFS1	grey
NFU1	grey
NFX1	grey
NFXL1	grey
NFYA	grey
NFYB	grey
NFYC	grey
NGDN	grey
NGFR	grey
NGLY1	grey
NGRN	turquoise
NHEJ1	grey
NHLH1	grey
NHLRC1	grey
NHLRC2	grey
NHLRC3	grey
NHLRC4	grey
NHP2	grey
NHS	grey
NHSL1	grey
NHSL2	grey
NID1	grey
NID2	grey
NIF3L1	grey
NIN	grey
NINJ1	grey
NINJ2	grey
NINL	grey
NIP7	grey
NIPA1	grey
NIPA2	grey
NIPAL1	grey
NIPAL2	grey
NIPAL3	grey
NIPAL4	grey
NIPBL	brown
NIPSNAP1	grey
NIPSNAP3A	grey
NIPSNAP3B	grey
NISCH	grey
NIT1	grey
NIT2	grey
NKAIN1	grey
NKAP	grey
NKAPL	grey
NKAPP1	grey
NKD1	grey
NKG7	grey
NKIRAS1	grey
NKIRAS2	grey
NKPD1	grey
NKRF	grey
NKTR	brown
NKX2-5	grey
NKX3-1	grey
NLE1	grey
NLGN2	grey
NLGN3	grey
NLGN4Y	grey
NLK	grey
NLN	grey
NLRC3	grey
NLRC4	grey
NLRC5	grey
NLRP1	grey
NLRP11	grey
NLRP12	grey
NLRP3	grey
NLRP6	grey
NLRP8	grey
NLRP9	grey
NLRX1	grey
NMB	grey
NMD3	grey
NME1	grey
NME2	grey
NME3	grey
NME4	grey
NME6	grey
NME7	grey
NME9	grey
NMI	grey
NMNAT1	grey
NMNAT3	grey
NMRAL1	grey
NMT1	grey
NMT2	grey
NMU	grey
NMUR1	grey
NNAT	grey
NNT	grey
NOA1	grey
NOB1	grey
NOC2L	grey
NOC3L	grey
NOC4L	grey
NOD1	grey
NOD2	grey
NODAL	grey
NOG	grey
NOL10	grey
NOL11	grey
NOL12	grey
NOL3	grey
NOL6	grey
NOL7	grey
NOL8	grey
NOL9	grey
NOLC1	grey
NOM1	grey
NOMO1	grey
NOMO2	grey
NOMO3	grey
NONO	grey
NOP10	grey
NOP14	grey
NOP14-AS1	grey
NOP16	grey
NOP2	grey
NOP56	grey
NOP58	blue
NOS1	grey
NOS1AP	grey
NOS2	grey
NOS3	grey
NOSIP	grey
NOSTRIN	grey
NOTCH1	grey
NOTCH2	grey
NOTUM	grey
NOVA1	grey
NOX1	grey
NOX5	grey
NOXA1	grey
NOXRED1	grey
NPAS1	grey
NPAS2	grey
NPAT	grey
NPC1	grey
NPC1L1	grey
NPC2	grey
NPDC1	grey
NPEPL1	grey
NPEPPS	grey
NPFF	grey
NPHP1	grey
NPHP3	grey
NPHP3-ACAD11	grey
NPHP3-AS1	grey
NPHP4	grey
NPHS1	grey
NPL	grey
NPLOC4	grey
NPM1	grey
NPM2	grey
NPM3	grey
NPNT	grey
NPPA	grey
NPR2	grey
NPR3	grey
NPRL2	grey
NPRL3	grey
NPTN	grey
NPTX1	grey
NPTXR	grey
NPY6R	grey
NQO1	grey
NQO2	grey
NR1D1	grey
NR1D2	blue
NR1H2	grey
NR1H3	grey
NR1I2	grey
NR1I3	grey
NR2C1	grey
NR2C2	grey
NR2C2AP	grey
NR2E3	grey
NR2F6	grey
NR3C1	turquoise
NR3C2	grey
NR4A1	turquoise
NR4A2	turquoise
NR4A3	turquoise
NR5A2	grey
NR6A1	grey
NRADDP	grey
NRARP	grey
NRAS	grey
NRBF2	grey
NRBP1	grey
NRBP2	grey
NRCAM	grey
NREP	grey
NRF1	grey
NRG2	grey
NRG4	grey
NRGN	grey
NRIP1	grey
NRIP2	grey
NRIP3	grey
NRL	grey
NRN1	grey
NRP1	grey
NRP2	grey
NRSN2	grey
NRTN	grey
NRXN1	grey
NSA2	grey
NSD1	grey
NSDHL	grey
NSFL1C	grey
NSL1	grey
NSMAF	grey
NSMCE1	grey
NSMCE2	grey
NSMCE4A	grey
NSRP1	grey
NSUN2	grey
NSUN3	grey
NSUN4	grey
NSUN5	grey
NSUN5P1	grey
NSUN5P2	grey
NSUN6	grey
NSUN7	grey
NT5C	grey
NT5C1A	grey
NT5C1B	grey
NT5C2	grey
NT5DC1	grey
NT5DC2	grey
NT5DC3	grey
NT5E	grey
NT5M	grey
NTAN1	grey
NTHL1	grey
NTN1	grey
NTN4	grey
NTN5	grey
NTNG2	grey
NTPCR	grey
NTRK1	grey
NTRK2	grey
NTRK3	grey
NTSR1	grey
NUAK1	grey
NUAK2	turquoise
NUB1	grey
NUBP1	grey
NUBP2	grey
NUBPL	grey
NUCB1	grey
NUCB2	grey
NUCKS1	grey
NUDC	grey
NUDCD1	turquoise
NUDCD2	grey
NUDCD3	grey
NUDT1	grey
NUDT10	grey
NUDT11	grey
NUDT12	grey
NUDT13	grey
NUDT14	grey
NUDT15	grey
NUDT16	grey
NUDT16L1	grey
NUDT17	grey
NUDT18	grey
NUDT19	grey
NUDT2	grey
NUDT21	grey
NUDT22	blue
NUDT3	grey
NUDT4	grey
NUDT5	grey
NUDT6	grey
NUDT7	grey
NUDT8	grey
NUDT9	grey
NUDT9P1	grey
NUF2	grey
NUFIP1	grey
NUFIP2	grey
NUMA1	grey
NUMB	grey
NUMBL	grey
NUP107	grey
NUP133	grey
NUP153	grey
NUP155	grey
NUP160	grey
NUP188	grey
NUP205	grey
NUP210	grey
NUP210L	grey
NUP214	grey
NUP35	grey
NUP37	grey
NUP43	grey
NUP50	grey
NUP54	grey
NUP62	grey
NUP62CL	grey
NUP85	grey
NUP88	grey
NUP93	grey
NUP98	grey
NUS1	grey
NUSAP1	grey
NUTF2	grey
NVL	grey
NWD1	grey
NXF1	grey
NXN	grey
NXPH3	grey
NXPH4	grey
NXT1	turquoise
NXT2	grey
NYAP1	grey
NYAP2	grey
NYNRIN	grey
OAF	grey
OAS1	grey
OAS2	grey
OAS3	grey
OASL	grey
OAT	grey
OAZ1	grey
OAZ2	grey
OAZ3	grey
OBSCN	grey
OBSL1	grey
OCEL1	grey
OCIAD1	grey
OCIAD2	grey
OCM	grey
OCRL	grey
ODC1	grey
ODF2	grey
ODF2L	brown
ODF3	grey
ODF3B	grey
OFD1	grey
OGDH	grey
OGDHL	grey
OGFOD1	grey
OGFOD2	grey
OGFR	yellow
OGFRL1	grey
OGG1	grey
OGN	grey
OGT	grey
OIP5	grey
OIP5-AS1	grey
OLA1	grey
OLAH	grey
OLFM2	grey
OLFML1	grey
OLFML2A	grey
OLFML3	grey
OLR1	grey
OMA1	turquoise
OMD	grey
OMG	grey
OOEP	grey
OPA1	grey
OPA3	grey
OPHN1	grey
OPLAH	grey
OPN1SW	grey
OPN3	grey
OPRL1	grey
OPRM1	grey
OPTN	grey
OR10AD1	grey
OR10P1	grey
OR1D2	grey
OR2A7	grey
OR2AE1	grey
OR2AK2	grey
OR2C1	grey
OR2C3	grey
OR2L13	grey
OR2L1P	grey
OR2L2	grey
OR2W3	grey
OR3A1	grey
OR3A2	grey
OR4D1	grey
OR4E2	grey
OR52N4	grey
OR56B1	grey
OR5B12	grey
OR5B21	grey
OR5K2	grey
OR7D2	grey
OR7E14P	grey
ORAI1	grey
ORAI2	grey
ORAI3	grey
ORC1	grey
ORC2	grey
ORC3	grey
ORC4	grey
ORC5	grey
ORC6	grey
ORM2	grey
ORMDL1	grey
ORMDL2	blue
ORMDL3	grey
OS9	grey
OSBP	grey
OSBP2	grey
OSBPL10	grey
OSBPL11	grey
OSBPL1A	grey
OSBPL2	grey
OSBPL3	grey
OSBPL5	grey
OSBPL6	grey
OSBPL7	grey
OSBPL8	grey
OSBPL9	grey
OSCP1	grey
OSGEP	grey
OSGEPL1	grey
OSGIN1	grey
OSGIN2	grey
OSM	grey
OSMR	grey
OSR2	grey
OST4	grey
OSTC	grey
OSTF1	grey
OSTM1	grey
OTOA	grey
OTOF	grey
OTUB1	grey
OTUD1	grey
OTUD3	grey
OTUD4	grey
OTUD5	yellow
OTUD6B	grey
OTUD7A	grey
OTUD7B	grey
OVCH1	grey
OVGP1	grey
OXA1L	grey
OXCT1	grey
OXCT2	grey
OXER1	grey
OXNAD1	grey
OXR1	grey
OXSM	grey
OXSR1	grey
OXT	grey
OXTR	grey
P2RX1	grey
P2RX4	grey
P2RX5	grey
P2RX5-TAX1BP3	grey
P2RX6	grey
P2RX7	grey
P2RY1	grey
P2RY10	grey
P2RY11	grey
P2RY12	grey
P2RY13	grey
P2RY14	grey
P2RY2	grey
P2RY4	grey
P4HA1	grey
P4HA2	grey
P4HB	grey
P4HTM	grey
