SRR8508516	SRR8508517	SRR8508518	SRR8508519	SRR8508520	SRR8508521	SRR8508522	SRR8508523	SRR8508524	SRR8508525
MAMSTR	0.306114052366393	0.532676588357496	0.291661512655156	0.395454873199361	0.478602234733689	0.329245918190513	0.425007805519803	0.305833295583698	0.339183370698007	0.405263310152407
RASIP1	0.0355609946219785	0.0370086051328749	0.00209651244485058	0	0.0160032462671422	0.0106571205580034	0	0.0341479224428431	0.0230972303082024	0.0084799429363655
IZUMO1	0	0.0224937375850217	0.0443711210033457	0	0.0233624591506044	0.0274041608677869	0.0871276803819851	0.0513420055874352	0	0.0135309598897843
FUT1	0.0100567530709202	0.0556215877511726	0.0456719248079844	0	0.0594970192555538	0	0.176104222775021	0.0179683943866178	0.0549080419949015	0.0308646479889775
BCAT2	0.443603015101314	0.480420208944717	0.601764691621479	0.706191108058201	0.588984870653079	0.546069319700087	0.761204365632742	0.635311241121428	1.02248044001362	0.924521450909475
HSD17B14	0.00250749296200129	0.00173353601473565	0.00691738346653248	0.0225276756875482	0	0.00939717164476778	0.00234062239586892	0	0	0
PLEKHA4	0.00929287603789564	0.00284710112861173	0.0201283626443936	0.0521668127494814	0.0290424344839243	0.0179391017142245	0.039667467544753	0.0328936385086638	0.063551386882347	0.0401144679830304
PPP1R15A	0.978968923687592	1.50238778892619	1.5223306823392	3.30506635647137	1.91510272689525	2.19377358426324	1.18350531080424	1.68563347816492	1.65271503450442	2.62174457561933
TULP2	0.00345712465117346	0.0024259479543233	0.0216086092929005	0.0340738220736281	0.0707655550650756	0.055477408935467	0.0437478369173355	0.0522641281821726	0.0384875903746485	0.0337470634544591
NUCB1	1.62349551216861	1.74006988028293	1.70820005950215	2.26047944995467	2.27556501787703	2.238805919229	1.51115288307971	1.95093018689853	2.32784060717954	2.23032175839547
NUCB1-AS1	0.00917885562008017	0.0266960238897729	0	0	0	0	0	0.0734363453814251	0.0328936385086638	0
DHDH	0.0215969120895481	0.0248021810821354	0.041190328487689	0	0.0244886615287707	0.0893416329934343	0.0728961627203082	0	0.0244886615287707	0.0656609448239305
BAX	1.43060080246903	1.62809790591635	1.31715911401782	0.962901944688976	0.959368529821982	0.884558596277686	1.3228749661916	0.849648048856154	1.06294596340192	1.04576331247184
FTL	10.9799145417126	11.2769147764686	10.9799145417126	11.130043924275	10.7685236747754	11.2769147764686	10.8263969484824	10.4445234468814	10.9799145417126	10.5577902964694
GYS1	0.606592911336026	0.875743279636656	0.575886105194738	0.72986872110776	1.01148430479778	0.563473402007111	0.598403675739393	0.788448272756534	0.9906068386448	0.809454481383089
RUVBL2	0.892289182278855	0.938395156586179	0.903150874117556	0.917217149287263	1.13409576334411	0.732106414287509	0.902747028014474	0.777377376487077	0.920809368621501	0.870491398337186
LHB	0	0.171463954929083	0.0634223826064955	0.102991312057356	0	0	0	0	0	0
KCNA7	0.0901839590501981	0.0601755637981374	0.0364403446083471	0	0.0248503853768643	0	0.0748978927300165	0.0548746713480331	0.0174373697980278	0
SNRNP70	0.730041304189794	0.627127873829634	0.770945981299539	0.707125613147975	0.683908759166269	0.896707175324578	0.752776507040215	0.771151065867748	0.828473473273707	0.845152702490948
LIN7B	0.467153028816479	1.07975684044019	0.944172383888257	0.829852376557217	0.983809534445509	0.983809534445509	0.953886059754205	0.854189581189915	1.17128230007189	0.903150874117556
C19orf73	0.265160762886004	0.67170717825013	0.0990253552611791	0.965250443071911	0.12786202748001	0.410769814006791	0.29006770461706	0.318981304530747	0.523229810866265	0.455007224319111
PPFIA3	0.00181598414955518	0.015934955184607	0.00284953191426865	0	0.019102407254927	0.0307729866534898	0.00964345052309224	0.0266044735488199	0.00704460703918278	0.0105329706921078
HRC	0	0.0589452364731878	0	0	0	0	0.0736625183522743	0.0279741551320436	0	0
TRPM4	0.00212732851677742	0.016367421305726	0.00828146856769546	0.0097187418146224	0.0217264268113612	0.0146671461881375	0.0081963897249183	0.00691251915119961	0.0097187418146224	0.00641252496200247
SUMO1P4	2.94544658829793	2.92080133164776	2.5430492787699	2.31084840715314	2.50871676991574	2.309612980717	2.60490600853092	2.00807946064386	2.32334805937096	2.13731309279443
SLC6A16	0.615227544880112	0.594812054188334	0.561939840186166	0.447492348541377	0.553986223228821	0.543499329882783	0.43295708079356	0.652166142126905	0.695223539993404	0.627910998297179
MIR4324	0	1.01732157026274	0.870648760764639	1.56706560461096	0.85249823878817	0	1.18695747097972	0.880544273411652	0.812179328982914	2.37839775726132
CD37	5.28549797663791	4.87499572046037	5.33405985629308	5.30634189939343	5.01168527542793	5.0521687181821	5.21929606704186	4.74772753016487	5.44692487668601	5.32531709167675
TEAD2	0.0223217687271998	0.00750807045251033	0.0106025032330989	0	0.014999118293659	0.0297880442034172	0.00645503595309845	0.0272975143002042	0.017630596666134	0.0278817616664745
DKKL1	0.0113273982662667	0	0.0135309598897843	0	0	0.0148585077305998	0.0048610491343687	0.0114904512811984	0.032650725192964	0.00652549621740201
KASH5	0.0217768699333534	0.00731237754158244	0.00304875360078346	0	0.00771060773351068	0.00797312808837204	0.0041879296967351	0.0065195931317126	0.010607663448192	0.00309740185825493
PTH2	0	0.374553271329674	0	0	0	0	0	0	0	0
SLC17A7	0.0116908846600692	0.00870134596706814	0.00370074745441431	0	0.0301132945081621	0	0.0120363114638716	0.0117872790231627	0	0
PIH1D1	2.83737793498858	3.13942269241351	3.12904948849767	3.28089089450323	3.71590799609845	2.88556274807971	3.17524115460814	3.17071772138056	3.4993172848305	3.25072811878466
ALDH16A1	1.76965214513905	1.68707452485902	1.29038643386466	1.60295979920185	1.60660611186418	1.222545914845	1.52899509607038	1.26022369579006	1.03406010860981	1.35665075451997
FLT3LG	0.0818027316435598	0.0971556090946245	0.0643771360469143	0.153415672531397	0.113391665731728	0.0844974988708627	0.0585896115482315	0.121449833870775	0.125468741263747	0.0617063816558881
RPL13A	7.71867847206137	7.67873654423464	8.08062886694368	7.77332533661068	7.61116785900415	7.85895409084322	7.71867847206137	7.35181598561206	7.64316391484994	7.92697062151884
RPS11	8.08062886694368	7.46361872127624	8.40643210868179	7.95026262115689	7.69806736595617	8.08062886694368	8.40643210868179	7.59326500635569	7.89976132084718	8.26161192018279
MIR150	0	0.913929421842124	0	0	0	0	0	1.66189310590367	0	0
FCGRT	0.194132052087434	0.348970474003437	0.274102619648172	0.432756750765711	0.421677525443516	0.394725055778056	0.143584770711997	0.347165725371403	0.302647396186511	0.342153892227318
RCN3	0.0120491217426998	0.0022544072507026	0	0	0.0166398476845224	0	0	0.00890695604582463	0.0243325829446825	0.0129480891069035
NOSIP	1.0375379259288	1.07724440287319	1.09571256196456	1.11316759642973	1.3987653667233	0.9455596120092	1.28781737864624	1.17194893409435	1.58448786230326	1.21643152650972
PRRG2	0.0151322939630746	0	0.0253520302028277	0.0416079482400856	0.0953783646127596	0.0310573246707408	0.0476117557648237	0.0333392587893292	0.0547107675180495	0
PRR12	0.0623666398860039	0.111023977990285	0.0708016146098565	0.0630801087862155	0.0877067901561428	0.128927356756944	0.111868647962251	0.0748581410741099	0.107478721203657	0.0759691336651961
RRAS	0.263381907425572	0.561547750261987	0.135932626948359	0.2963993482413	0.213488481380266	0.184747339603777	0.288371764830026	0.130114554142198	0.219010382555074	0.179793117016254
SCAF1	0.243809736657827	0.230406284738742	0.114897799147254	0.198975599347506	0.196851158306327	0.143156712121531	0.310250957595542	0.171982679415648	0.267498090479219	0.202428200146734
IRF3	1.87268114170184	1.97938859144075	2.0262727867463	3.38427091815495	4.03269201676787	2.6042999090704	2.453956141424	3.10787589384586	3.5052497891059	1.98677010963261
BCL2L12	0.102867271520488	0.243756035455501	0.217874402912357	0.325029099103791	0.248207227442314	0.289570107022126	0.13497206006168	0.283905938180975	0.442490797383125	0.122115933133024
PRMT1	2.63506148885221	3.12006492313965	2.76301574989957	3.24878861653448	3.29415729316334	2.51166875533135	2.77210442111702	2.81152495302796	3.09543697715085	2.82677242041105
ADM5	0	0.0928394327757335	0	0	0.1029102511862	0	0	0.098715933397139	0	0.0757563635123261
CPT1C	0.0174736381150524	0.0279741551320436	0.0351732127723147	0.0169458326110405	0	0.0228980835521579	0.0223789387638966	0.0571741562609821	0.0242657994950573	0.0175440529530564
TSKS	0.0424045004122418	0.00410921733538216	0.0126071160569672	0	0.0142677385094072	0	0	0.0170314176937559	0.00508875990312515	0
AP2A1	0.554280208484005	0.67721404236504	0.591078636409576	0.510362471324351	0.749894563980209	0.59623870405995	0.60301110514702	0.552649865022946	0.660484332741738	0.623106644008508
FUZ	0.124279521794219	0.142843316831397	0.0981147658797245	0.236750351934926	0.154030400364561	0.192012043247723	0.154365954326253	0.157123652312964	0.20397836399597	0.122264603349531
MED25	0.27115086554484	0.135135964675624	0.183689320677748	0.148244837361163	0.229747964458906	0.20512183144497	0.166396960168728	0.170157315772478	0.156916671295216	0.101028407059264
PTOV1-AS1	0.0336607526300664	0.0270989609578448	0.0036671101298012	0.0256488287381458	0.0222223281508144	0.0150871807448389	0.0191751554480819	0.0420757852542122	0.0333619428970485	0.0183724982098162
PTOV1	0.718952923283588	0.660166420183411	0.774119125444414	0.848592584169295	0.875913655246313	0.75906249273744	0.692220824476787	0.781912327208177	0.812625258098964	0.780860660890914
PTOV1-AS2	0.174868577384714	0.441806974819943	0.606877916783077	0.695223539993404	0.423588063009665	0.756718284981739	0.319467230793066	0.335457805339856	0.594163093544009	0.57124535221603
PNKP	0.773519628704285	0.749408291826299	0.894582687541667	0.95809598037535	1.02603326205853	0.922709152855145	0.935915309991359	0.865086533442053	0.995877357371742	0.976940256502522
AKT1S1	0.299685534011508	0.394814578956992	0.452633649445918	0.23332454271487	0.1691470699363	0.409742616254317	0.285315116545516	0.25938530993619	0.281054237640428	0.408391406684644
TBC1D17	0.575669051147506	0.469443773928242	0.51150939911211	0.651972884715371	0.538094810731092	0.462212584625973	0.515564855598702	0.397776046600827	0.789755440299885	0.577948839946707
IL4I1	0	0.002112138456472	0.00848610346790635	0.00781760583043548	0.0189706978981544	0.0148854362839308	0.00948130115770195	0.00541055164699365	0.00581096757842652	0.00237636372176319
NUP62	1.14850386659658	1.4458462411586	1.25353214349039	1.29291650421084	1.84053628780566	1.15588686113634	1.28210654393001	1.25798470062515	1.61128181167392	1.29307332295843
ATF5	0.629274657130946	0.622542880077228	0.67259719293879	0.898445292082367	0.741931964963329	1.08128531795368	0.342475412018698	0.694835411102795	0.360218403048206	0.463464705291445
SIGLEC16	0.0122360536717419	0.0516447066340693	0.223975617536161	0.0630996756305496	0.243809736657827	0.133444686051615	0.293337651141583	0.142810505792647	0.227181770390452	0.138040485194331
VRK3	1.96393297324055	2.35009387693458	2.25535645256325	2.22692746520625	2.41729210735108	2.29937319124737	1.99479219096821	2.19631404272147	2.42388301403654	2.26138414187653
ZNF473	0.361763690760087	1.01930275365375	0.385508418755422	0.485588976968127	0.765732462388775	0.621514104830009	0.556506199583111	0.875100106639048	1.03500436004559	0.790372327429022
IZUMO2	0.00637974448060365	0.0110101195311288	0	0.0513070320654718	0.0153151106892262	0.0176890249606146	0.00666196972388529	0.0135251946994062	0	0
MYH14	0.00296113580946854	0.00206338068639525	0.00166741400420827	0.0138861324391021	0.00514647237120524	0.00394803666366428	0.0113196177774189	0.00640703212662999	0.00493760693191309	0.00512053430180623
KCNC3	0.0144131087553495	0.0141981850921589	0.00190783107755057	0	0	0	0	0	0	0
NR1H2	0.110404033543303	0.219479081222588	0.182529658244079	0.261025893405243	0.306538916878501	0.482952429646109	0.180892997438691	0.197364503789643	0.285573836801976	0.179878634544192
NAPSB	0.2289536850778	0.290920713278934	0.194132052087434	0.188845388488105	0.338701210620343	0.149489572012006	0.0960727201413675	0.304293546581246	0.219479081222588	0.361245033064723
NAPSA	0.0101103618127544	0.225057329171868	0.129386209668542	0	0.158154371088129	0	0.0392256782344849	0.0180250188774743	0.204235943668635	0.136521558461586
POLD1	0.0276404027660614	0.04354369982816	0.0143131996485163	0.0248931841508805	0.0684390966811571	0.0473571336575316	0.0227857686618202	0.0307559507200048	0.0595567261150615	0.029289403339215
SPIB	0.0196044592918869	0.00386911960705888	0.049213596593657	0.0943287922763874	0	0.0270453097584083	0.0852364199025308	0.0505476642625806	0.0348205901057912	0.0306812979159289
MYBPC2	0	0.00436931197254367	0	0	0	0.0121889767603416	0.0015920187974503	0.0060663147887946	0	0.00774923819462659
FAM71E1	0.056267390846707	0.0118275702313957	0.0470916987677161	0.0187322887105273	0.0265873317896473	0.0982305430017735	0.105178702508941	0.0340242117046992	0.0636973458761282	0.0661949007688539
EMC10	2.10822347119783	2.90281895151724	2.36608677486692	2.6669151528712	2.88950704750136	3.47727565555213	2.05219804692843	2.6357554044152	2.17399509425595	2.4101681624288
JOSD2	0.135135964675624	0.314023541998122	0.318981304530747	0.3271473943294	0.127062419560509	0.321837217851642	0.227516793116937	0.366475489884756	0.41688427823735	0.331795243516125
ASPDH	0	0.0219979777817902	0.0206136510044104	0	0	0	0.0294842132304875	0	0	0
LRRC4B	0.00105117556421912	0.0100839835014685	0.00491939956199752	0	0.0302562946095552	0.00883658043952023	0.00211791894871048	0.00946859667912564	0.00475622400973007	0.0035029469575311
SYT3	0.00757838310379492	0.0130302029607121	0.0055759325716896	0.0197508957897122	0	0.0112772042826203	0.0231047608364976	0	0.00616815264054685	0.0172485253285504
C19orf81	0	0.0120790691631283	0	0	0	0	0.0271336037088627	0	0	0
SHANK1	0.0126684870020302	0.0212210172799824	0.0104782785266381	0.0064809747842861	0.0140269194815972	0.00787742409744453	0.00560456294845154	0.00424450853042074	0.00573993162911387	0.00447338023478239
CLEC11A	0.127951442936944	0.435761254018703	0.439407570362861	0.904534465584332	1.3680394267081	1.24833206758168	0.0895188722923986	0.752640192545834	1.16973618430645	1.14471826783004
GPR32	0.159036948522883	0.229362268457096	0	0	0	0	0.0829300397126868	0	0	0
ACP4	0.104497098914407	0.0125201975901716	0.0275592776588734	0.0771445518609133	0	0.0580665042139235	0.0172028391933246	0.0446707386498124	0.0511045577655706	0.0754184119114615
C19orf48	1.60022361506289	1.0684282199404	1.29791076233709	2.30814971305291	1.61195771073418	2.35367796922351	1.33763747363998	1.63401744533992	1.74276794207252	1.60226475432226
SNORD88A	0	0	1.23357130864313	0.842054573227886	0	0	0	0	0	2.11121178665554
LINC01869	0.0669752733505377	0.0118884234049942	0	0.113516105354589	0	0.0439861722144578	0.0382440944858903	0.0433812774792433	0	0.0304132061528701
KLK1	0.0385248436082369	0.0310833002565619	0	0	0	0	0	0	0	0
KLK15	0	0.00406618391882094	0.0154650076857279	0	0.014138541865143	0	0.0589768498648192	0	0	0
KLK3	0.0131308145319089	0.0236205082392085	0.0460446468947512	0	0	0	0.069458753557858	0	0	0.0509693810810883
KLK2	0.003203936530288	0.00897627472801811	0.00900929296030554	0.0120648460319162	0	0.0110622047635741	0.00302812634777239	0	0	0.00886124805513474
KLKP1	0	0.0077355694259343	0.00766591977376037	0	0	0	0.00443868666842874	0.0108699561748582	0	0
KLK4	0.0183194036284268	0.0332400125348964	0	0	0	0.0355609946219785	0	0	0	0.0978588659931434
PPIAP59	0	0	0	0	0	0	0.431848271836314	0	0	0
KLK8	0.0112412922216011	0.0197586338265563	0.0298549951802187	0.0251249721921434	0.0369205625989913	0	0.0115262766263457	0	0	0
KLK10	0.00992190993360157	0.00731780287782495	0.0166398476845224	0	0.0200204851145868	0.023438182043352	0.068399952395908	0	0.0247070318795473	0
KLK11	0.047536346697986	0.0388723971243912	0.0598254086569546	0	0.0569292767774954	0.0284538107777297	0.129289509982251	0	0	0
KLK13	0.0167276050911423	0.0300465900941203	0.0200204851145868	0.0195229846536052	0	0	0	0.0148192952204571	0	0.00886912087261381
KLK14	0.0712372050514864	0.0321201026827133	0	0.0249567841780891	0.0636973458761282	0	0.0114432456240521	0.0977881350474938	0.0146671461881375	0
CTU1	0.0518377515504648	0.0428109074941888	0.0502176234243826	0.0403509405618741	0.0431955538975226	0.0301132945081621	0.0656307432239183	0.0408745012212306	0.052860184145892	0.0346589468518537
SIGLEC18P	0	0.0887921612544476	0.0452008814713237	0	0.127270057602018	0.085179909449593	0	0.0658555386611824	0.10351796715478	0.120266965370398
SIGLEC9	0.871384178085525	2.00228572324644	1.76035926488089	1.68966466693168	2.04443658633307	0.977615044329404	2.2738451349089	2.10308177571196	2.84731298605684	2.66032908902643
SIGLEC7	3.38132838117915	5.22236550078867	4.82631509438244	4.65631489727298	4.61104043365591	4.00765049369413	4.67662866320323	4.4765750753815	5.2364486337739	5.07003974683469
SIGLEC17P	3.34074434959033	3.74234170901336	5.71243946911662	4.76416868947307	4.95044931425987	4.32039673878343	4.5321970788542	4.32225390084743	3.72520441953967	5.54456177235154
SIGLEC20P	0	0.0232752463794567	0.00972774814245863	0	0	0	0	0	0.0299760275349336	0.0138495842441817
SIGLEC22P	0.0991802738541197	0.379556195852371	0.288895412124897	0	0.0976215292865814	0.218940348988028	0.104986516376565	0.555884568507493	0	0.402779106225934
CD33	0.271995891794031	0.0836917592543688	0.3271473943294	0.0937478916830299	0.138526937534347	0.154951162734944	0.280751527466083	0.218018909571809	0.152333242619024	0.590788974022098
SIGLECL1	0	0	0.00710218567907344	0	0	0	0.0139381306845306	0	0.0169145449914675	0
VSIG10L	0.00644783472347949	0.0183127663001863	0	0.0180107403434258	0	0.0177622046835088	0.0355754941271948	0.0136129604127775	0.00995259398105604	0.0219575421498276
ETFB	0.948827256792634	0.834598635011272	0.681899647718804	1.2026044099581	0.928986679613216	0.999083047784664	0.889956551185848	0.873116150008101	0.975757588144145	0.939341883195862
CLDND2	0.558014659313538	1.06822531597345	1.06108530854031	0.861388978802749	1.18082513765017	0.851786457095745	1.13930215575632	1.21127831891598	1.22731796886142	1.27503721420837
NKG7	11.6871912027928	12.0737921961549	12.0737921961549	11.6871912027928	11.2769147764686	11.130043924275	11.3897194732034	11.130043924275	11.8948431950292	11.130043924275
LIM2	1.35593277977761	1.15365511602499	1.51301849686513	1.99971993959377	1.24714897261574	0.771460560450864	1.95000237378565	1.31982718120816	2.44753975749595	1.20072160996212
C19orf84	0.257193661051085	0.334823576505211	0.126758269398651	0.256375131999916	0.450751101112719	0	0.280620739213588	0.185218013910256	0.244182952871836	0.276228702650461
NIFKP6	0.179491261687719	0.0764866639319804	0.290773392311173	0.184368304202485	0.216695347049404	0.139455711747725	0.176031235867667	0.51447089177918	0.567606666994022	0.171589939306459
SIGLEC10	0.691833132483295	1.06574161602486	0.536233751136067	0.531515226284307	0.325071745372715	0.404953376196828	0.38254075498247	0.623433559473514	0.988164551343764	0.875743279636656
SIGLEC10-AS1	0.0550508788061477	0.167644597622768	0.216030843671687	0.381060905134361	0.157896573601468	0	0.126641845240299	0.10935566260587	0.651472028169346	0.0846146187801349
SIGLEC8	0	0.0280004270275093	0.00714061432930396	0.053530144164766	0.0196619641716798	0	0	0.0175579851499923	0.0133065218981301	0
SIGLEC12	0.0429007504958617	0.00470600623968177	0.0380066939276686	0.0180490367369538	0.0355139845486837	0.0422307073172718	0.0571390609188343	0.073798304751893	0.0258834783077789	0.0352063089723294
SIGLEC6	0.0846146187801349	0.132868074254175	0.0830222571624394	0.0566704086115392	0.361245033064723	0.226927172269885	0.0649534619694978	0.387047479618825	0.396781143214076	0.0869599038456452
ZNF175	0.132731375064566	0.450900345781533	0.330088103362971	0.334340452771163	0.166396960168728	0.12437441611246	0.297272121621569	0.372604650531489	0.430532831065028	0.381823859010659
SIGLEC5	0.0246144154103309	0.00433668380021295	0	0.0213007554950216	0	0.00739724150298955	0.0062056482406571	0.0161847386806557	0.00936579973644684	0.0376451771834946
SIGLEC14	2.25161907039723	1.53502141248344	1.7353566371453	0.19371576647926	1.13174709904909	1.89341341896229	0.556391923878736	1.76700575405906	0.363692954168705	2.36458775160923
RPL7P51	0	0	0	0	0	0.155486721573071	0.287555354017836	0	0	0
SPACA6P-AS	0.00897994420560568	0.0364924842831822	0.0066286745712644	0	0	0.0382440944858903	0	0.028972969709305	0.0228757125013284	0
SPACA6	0.0852677613208015	0.0237979196972117	0.0285501540690603	0.0866985022589288	0.049213596593657	0.0593692752819457	0.0562271881199822	0.111868647962251	0.0653645490817173	0.0637335338394644
HAS1	0.0142865017425555	0.0107629411905099	0	0.0607284129256412	0	0.0174488672277867	0	0	0.0177373707264102	0.00792245630982991
FPR1	0.0558966861594718	0.018748021728601	0.117304265677015	0.0621367986469127	0.0692245199808868	0.0912056368615664	0.0966583442263846	0.0229336439997556	0.0164362327936464	0.277451646496363
FPR2	0.021948435488481	0.0579317398363664	0.0287632241074848	0.0517184236989805	0	0	0.0907986350592134	0.0207302710421379	0	0.0967940925614064
ZNF577	0.379911172276063	0.476161845667051	0.385753646822897	0.490296468676808	0.508665325276822	0.265934802657657	0.321579775769961	0.603545993220405	0.584051439144025	0.456466127348517
ZNF649-AS1	0.00541655500909574	0.00921492131394124	0.014682550618972	0.0359280722539008	0.0312179893076218	0.0376359410746771	0.00537917277663728	0.0205965824035429	0.00854481150464877	0
ZNF649	0.696386239490686	0.866824849593255	0.73150695246854	0.529392903269347	0.770514399532392	0.514546879700105	0.644049707229703	0.672939916929448	0.881850350190905	0.713942005370744
ZNF613	0.539982503940271	1.36989462446938	0.31480608116483	0.381291906948756	1.0646816866454	0.20908551613091	1.14204518531599	0.987766950200339	1.2806781389187	0.644317277466231
ZNF350-AS1	0.181584530611021	0.0235226706701943	0.233928519022853	0.260451622823794	0.0581828719716717	0.246757604668938	0.0277551512553218	0.140083265298777	0.0742884049697889	0.0955151954902668
ZNF350	3.16083532919413	2.83160868713204	2.7139486195902	2.80922510046371	2.47562792276196	3.09634965290857	2.26047944995467	2.56127898177912	2.35164780439272	2.59798226828646
ZNF615	0.57860364285677	1.07783573959415	0.799980254106386	0.643472234797214	1.02096995879823	0.742745612377143	0.772246868727574	1.01746621957189	1.0493744921671	1.00315903439502
ZNF614	0.809776511478217	0.816847155626676	0.437942564313063	0.537135822139004	0.58091095320268	0.290574469472339	0.726083845250821	0.56234534739845	0.88200350634866	0.487044493636546
ZNF432	0.264098336329301	0.336719655723461	0.258421151096756	0.355437899543201	0.279229320025095	0.266903636145261	0.202785068794485	0.278953576343044	0.305833295583698	0.299476119671448
ZNF841	0.620740734539224	0.729258579733429	0.580072380979768	0.698925663199647	0.599756644313229	0.713942005370744	0.438193967371648	0.735840934128468	0.746322783103778	0.688206143167768
ZNF616	0.205058595953297	0.630304524720965	0.250291004636457	0.239926328523608	0.463750261692	0.202496221969599	0.528245420280308	0.430642663763366	0.888942996407532	0.507927560191533
RPL37P23	4.89066009450872	4.18917346474109	4.96408014566639	4.5194251480631	4.34340425742141	4.92179312616289	5.49078087083016	4.67129844569021	4.67334061843041	4.92836069244186
ZNF836	0.570779727233365	0.423690622901702	0.604393899021182	0.571041776351325	0.646573241650867	0.499605812368777	0.796644707627713	0.635670385759396	0.846847295367428	0.833579887460067
PPP2R1A	1.97119101372387	2.63506148885221	2.37966418035398	2.85157190891905	2.99771849971266	2.37596116976828	2.38205770692351	2.61041006832464	3.18725042056217	2.86017538028692
ZNF766	3.19293125702598	2.86808067807652	2.58727460481667	2.78717987830961	2.29789331354981	2.79566754981245	2.82525615965783	2.5633049889136	2.67934546139205	2.47006007110471
MIR643	1.35696649404462	2.93541022196853	3.21556908854166	2.77250299905523	1.97891483083971	3.24819320420197	0	0.699942769624653	2.32206596776695	2.03597954738016
ZNF480	0.892787840352507	0.803163757784617	0.67537992982384	0.808371038392291	0.939012015597917	0.565421794605589	1.14364572872607	0.76991476642349	0.826835938021407	0.826963777155347
ZNF610	0.0092779609806032	0.0505476642625806	0.0155966536750251	0.0373944263972935	0.0356740061311534	0.0347412106745577	0.165078151018093	0.0936764970552647	0.117704635269965	0.0565562248237955
ZNF880	2.82677242041105	2.67934546139205	2.40734540080785	2.81605881821386	2.05482235532999	1.77046216502154	2.38981690690118	1.8122324251359	2.4442487906517	2.23810732722671
ZNF528-AS1	0.903866867055707	1.34216434282079	1.0598060573895	1.04137893041578	1.24222063463052	0.530722394353388	1.47962406590955	1.76896425221153	1.01847719303781	1.5644716292511
ZNF528	0.659524605909293	0.747505199886171	0.678890499467081	0.872864127163139	0.862006313738715	0.592280978432419	0.986970748461784	0.80518940673224	1.23497002662076	0.931832831175284
DPPA5P1	1.57574043582039	0	0.41089058822988	1.29203733271203	0	0	0.83139523354318	0.912130960359503	0.8426597943957	0.399215676262746
ZNF534	0.0210494621544755	0.0201660665808798	0.0189811794617347	0.0106481862672782	0.0194425314459303	0.0226518472707071	0.032064355474416	0.034591302376541	0.0337376524409285	0.00752676696540309
ZNF578	0.112442941354173	0.187999994085721	0.0799407950229129	0.119626899205063	0.191456137728911	0.10582129399973	0.153800137791612	0.247509931785409	0.2472022234229	0.119475518688161
ZNF808	0.841403525207212	0.869281022481717	1.02675210557762	0.951226334899783	0.822500730394807	0.8426597943957	0.862751570318454	1.19521270450525	1.37181458828241	1.21090270094768
ZNF701	1.38899827560546	1.3291376250202	0.854189581189915	1.03795326348531	1.00350032149118	0.769171548694138	1.22964939067799	1.42174842456005	1.12633704167918	1.19804022073256
ZNF137P	0.0289405980001635	0.295600255639578	0.223882313408133	0.14831883258995	0.110358455497572	0.0490288729042904	0.0569111358870503	0.296880924952912	0.203012476669571	0.371158891797368
ZNF83	1.76075943389852	1.36369486328813	1.83098225484768	1.94781032914213	1.87268114170184	2.17565763156597	1.92279322004208	1.6933983291467	2.45313957301239	2.65817777416886
ZNF611	1.8903753255283	1.96321420770604	1.86310303930512	1.687922985465	1.83656219064364	2.02872564519456	1.7020979171348	2.07744492639495	2.25749275225198	2.27234390188672
ZNF600	2.56698415254096	2.31694196386347	2.18462543458798	2.41842598778291	3.30506635647137	2.81605881821386	2.90019423607449	2.82207968536628	3.58679978524631	3.7091074190213
ZNF28	0.370317695778203	0.850111725325888	0.387115430069182	0.624756620840473	0.698835472477041	0.461464825088627	0.6359176718495	1.15290224521784	1.38089617742285	1.01828941659208
PABPN1P2	0.672272683447344	0.328190671975205	0.247183330520077	0.413598357404395	0.491068816276457	0.352177524674869	0.477955003833594	0.349219157275418	0.239153781391536	0.165415072067028
ZNF468	2.47731973037038	2.70168441530595	2.28371768375507	2.65433824121794	2.63429258937121	2.83737793498858	2.04791472586594	2.92123159310654	3.05164302316631	2.74298455503302
ZNF320	0.569189146078257	0.465118101306581	0.305531654617238	0.480565010525117	0.450580909438938	0.314890111905357	0.713942005370744	0.563473402007111	0.701143712893756	0.542375126186398
ZNF888	0.190113581931895	0.339258996223442	0.211572201400241	0.175839180114633	0.221621803657357	0.279046940014447	0.402274128145555	0.178945892953804	0.372738043189446	0.44445891202827
ZNF321P	0.445095649255442	0.342676094760853	0.691074189306229	0.286129460150134	0.267498090479219	0.42464283273545	0.513326932196394	0.356768666065641	0.395029817902215	0.59405463619412
ZNF816	1.51914019648353	1.99043495754288	0.740704430613544	0.96214927480428	1.29402981731246	0.67090532170334	1.78477643158132	1.43119420840518	1.89764864605288	1.10751384629253
ZNF702P	0.0141981850921589	0.0291089944377934	0.0377539519620021	0.0767715651237837	0.062498990584469	0.084263570000025	0.0609183624982992	0.0938534218935104	0.0759691336651961	0.0607808539861092
ERVV-2	0.0386580526616033	0.00806184727158251	0.0179022713080919	0	0	0.0425774241029033	0.0110803190523253	0.0576128606375127	0.0262069632417299	0.0223217687271998
ZNF160	1.30370223912483	1.44120649710637	1.20497386652224	1.36550227578245	1.54426658976465	1.27985899510116	1.22528997893292	1.78025352748499	1.7575511781681	1.73086861521656
ZNF415	0.319813051824837	0.295758128610152	0.179008789655175	0.0782770675029355	0.225876793897447	0.223310678619027	0.205267296439177	0.428822954836603	0.27396732660075	0.365572050998774
