ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment	class	class2
GO:0004984	olfactory receptor activity	17	0.540636042402827	2.12529925972122	0.00168782718786307	0.137591672354597	0.130975389778174	667	tags=100%, list=47%, signal=54%	OR8H3/OR13C4/OR51Q1/OR5H1/OR11A1/OR2V2/OR5B21/OR2T1/OR6C74/OR10J3/OR2AG1/OR10G2/OR6V1/OR52N5/OR7A5/OR11H12/OR10J1	MF	mDC
GO:0050911	detection of chemical stimulus involved in sensory perception of smell	17	0.540636042402827	2.12529925972122	0.00168782718786307	0.137591672354597	0.130975389778174	667	tags=100%, list=47%, signal=54%	OR8H3/OR13C4/OR51Q1/OR5H1/OR11A1/OR2V2/OR5B21/OR2T1/OR6C74/OR10J3/OR2AG1/OR10G2/OR6V1/OR52N5/OR7A5/OR11H12/OR10J1	BP	mDC
GO:0032502	developmental process	471	-0.149083443159263	-1.50443868924758	0.00179986995989812	0.141082114548937	0.134297989315475	359	tags=32%, list=25%, signal=36%	TP73/RRM1/PGAM5/NR1H2/CORO1B/PRX/TRAPPC9/HIVEP3/RUVBL1/FADD/ERCC1/POR/EXO1/BLOC1S3/GRIN1/VTN/CAV2/BYSL/LRP5/WNT10A/ABAT/ITM2A/UCP2/OXCT1/FBXO31/FMNL1/CACNA1H/DAPK3/ACTN4/CDK16/SUV39H1/SCN5A/WWC3/PRTN3/BAD/ADCY9/NRL/MKNK2/DPYSL4/RAPH1/SOS1/TESC/MBP/CSNK2B/PLEKHO1/TULP1/HPS6/SLC6A11/LRRK1/E2F1/NUP62/SNAI1/MMP25/KLK6/SPAG16/TET2/BRK1/ZFHX2/MBOAT2/UNC119/CCDC24/CALCRL/BCR/HDAC11/CTNNBIP1/CNP/RHO/FOXN1/CD79A/FURIN/PRPF19/GPR137B/EN2/ATOH8/SNCA/CLTCL1/ECE1/DGKD/ZEB1/ADRA2B/STOX1/SLC39A5/RASAL1/ERF/KLK14/FZD1/CALCA/NPRL3/LBH/RPL39L/TCF4/TNNT2/MMP7/BCL9/ITGB4/CDKN1A/FKBP1A/CRIP2/SH2B2/MPST/PLXNA4/LHX5/EMD/ZBED2/IL18R1/ITGA4/MDFI/EGR1/DTYMK/EHD2/ANG/TNF/CCR4/IL1RAP/BCL3/SERPINH1/ANXA3/PRPS1L1/CORO1A/CCR3/PHACTR1/SECTM1/FUT7/S1PR5/TGFBR3L/TNFRSF11B/EPHA2/DSG2/TP63/GIT1/MYRF/FZD2/RAP1GAP/UNCX/ELAVL4/RGS14/FOXD4/S100A8/BEX1/CTTNBP2/CSF1R/FNDC5/CST6/TPM1/S100A1/AQP3/TAL1/S100B/CDH2/ADAM19	BP	mDC
GO:0031503	protein-containing complex localization	18	0.497621896590562	2.01355015206719	0.0022228457512213	0.151284122457954	0.144009419807865	343	tags=61%, list=24%, signal=47%	TSC1/GHSR/DLG2/C12orf50/DYNC2LI1/SNAP25/ATM/DLG4/HNRNPU/THOC2/KIF5A	BP	mDC
GO:0048306	calcium-dependent protein binding	13	-0.544181998312909	-2.0485374999959	0.00226558490849773	0.151284122457954	0.144009419807865	76	tags=38%, list=5%, signal=37%	ANXA3/S100A8/S100A13/S100A1/S100B	MF	mDC
GO:0008237	metallopeptidase activity	16	-0.499502665149103	-2.08409678462827	0.00243819586794105	0.151284122457954	0.144009419807865	273	tags=56%, list=19%, signal=46%	MEP1A/NCLN/MMP25/CNDP2/ECE1/YBEY/RNPEPL1/MMP7/ADAM19	MF	mDC
GO:0010001	glial cell differentiation	24	-0.427307539983257	-2.07507726073501	0.00251693528014668	0.151284122457954	0.144009419807865	220	tags=42%, list=15%, signal=36%	HDAC11/CNP/PRPF19/ITGB4/TNF/MYRF/S100A8/TAL1/S100B/CDH2	BP	mDC
GO:0048513	animal organ development	265	-0.180108927156846	-1.71399649126797	0.00260407650498422	0.151284122457954	0.144009419807865	430	tags=41%, list=30%, signal=35%	RUNX3/SPHK2/KCNK3/ARHGEF19/SPI1/ALX4/GSC/LAMA5/CCL19/SRD5A2/GATA4/ABCA3/SHH/BATF2/ETNK2/DMD/MYH6/TP73/RRM1/TRAPPC9/HIVEP3/FADD/ERCC1/POR/BLOC1S3/GRIN1/CAV2/LRP5/WNT10A/ABAT/ITM2A/UCP2/OXCT1/CACNA1H/SCN5A/PRTN3/BAD/NRL/MKNK2/SOS1/TESC/MBP/CSNK2B/TULP1/SLC6A11/LRRK1/E2F1/SNAI1/TET2/ZFHX2/MBOAT2/CALCRL/BCR/CTNNBIP1/CNP/RHO/FOXN1/CD79A/GPR137B/EN2/ECE1/STOX1/SLC39A5/FZD1/NPRL3/LBH/TNNT2/BCL9/ITGB4/CDKN1A/FKBP1A/CRIP2/MPST/PLXNA4/LHX5/EMD/ZBED2/IL18R1/ITGA4/MDFI/EGR1/ANG/TNF/BCL3/SERPINH1/ANXA3/PRPS1L1/PHACTR1/FUT7/TGFBR3L/TNFRSF11B/EPHA2/DSG2/TP63/GIT1/FZD2/RAP1GAP/UNCX/ELAVL4/CTTNBP2/CSF1R/TPM1/S100A1/AQP3/TAL1/S100B/CDH2/ADAM19	BP	mDC
GO:0002443	leukocyte mediated immunity	27	-0.401286463902773	-2.01203963062795	0.00262906473639099	0.151284122457954	0.144009419807865	109	tags=33%, list=8%, signal=31%	IL18R1/TNF/BCL3/ANXA3/CORO1A/FUT7/CD1E/S100A13/CD1A	BP	mDC
GO:0042592	homeostatic process	142	-0.214405159151938	-1.80293941079274	0.00268121639091127	0.151284122457954	0.144009419807865	438	tags=45%, list=31%, signal=35%	SLC12A4/CCL13/KCNK3/SPI1/GADD45G/EGLN2/RAB7A/CCL19/GATA4/ABCA3/CYB561D2/CXCR6/DMD/PGAM5/NR1H2/FADD/GRIN1/CAV2/LRP5/ABAT/UCP2/OXCT1/POTEF/CDK16/SCN5A/BAD/GPD1L/SOS1/MBP/TULP1/LRRK1/RHO/FOXN1/GPR137B/SNCA/BDKRB2/SLC39A5/SLC12A9/CALCA/DDB1/FKBP1A/SH2B2/SLC30A4/IL18R1/CCL14/EGR1/ANG/TNF/CCR4/ADCY5/GNA15/CORO1A/CCR3/TNFRSF11B/TP63/GIT1/OCLN/S100A8/CSF1R/P2RY6/AQP3/TAL1/CDH2/PTGER3	BP	mDC
GO:0010977	negative regulation of neuron projection development	11	0.579169598874032	1.94545071877905	0.00281837729828295	0.151284122457954	0.144009419807865	609	tags=100%, list=43%, signal=58%	TSC1/MAG/SEMA5B/ULK2/FKBP4/THOC2/WNT3A/PTPRS/DPYSL3/EFNB2/SEMA4G	BP	mDC
GO:0009628	response to abiotic stimulus	91	-0.252253090137356	-1.8803436492952	0.00295792166947831	0.151284122457954	0.144009419807865	461	tags=53%, list=32%, signal=38%	SLC25A27/CPEB1/TSC22D4/PPP1CB/METTL3/HYOU1/PCNA/AANAT/KCNK3/EGLN2/GATA4/GPR88/DMD/RRM1/FADD/ERCC1/GRIN1/LRP5/ABAT/UCP2/SUV39H1/BAD/TULP1/E2F1/EGLN3/UNC119/RHO/TSPYL5/MICB/BDKRB2/STOX1/INTS3/CALCA/DDB1/MMP7/CDKN1A/EGR1/ANG/TNF/CCR4/BCL3/GUCA1A/PLEKHN1/RGS14/PLAT/AQP3/S100B/CDH2	BP	mDC
GO:0001942	hair follicle development	10	-0.604249902361963	-2.05918124256796	0.00304349804748582	0.151284122457954	0.144009419807865	420	tags=90%, list=29%, signal=64%	ALX4/LAMA5/SHH/WNT10A/SOS1/SNAI1/FOXN1/TNF/TP63	BP	mDC
GO:0022404	molting cycle process	10	-0.604249902361963	-2.05918124256796	0.00304349804748582	0.151284122457954	0.144009419807865	420	tags=90%, list=29%, signal=64%	ALX4/LAMA5/SHH/WNT10A/SOS1/SNAI1/FOXN1/TNF/TP63	BP	mDC
GO:0022405	hair cycle process	10	-0.604249902361963	-2.05918124256796	0.00304349804748582	0.151284122457954	0.144009419807865	420	tags=90%, list=29%, signal=64%	ALX4/LAMA5/SHH/WNT10A/SOS1/SNAI1/FOXN1/TNF/TP63	BP	mDC
GO:0042303	molting cycle	10	-0.604249902361963	-2.05918124256796	0.00304349804748582	0.151284122457954	0.144009419807865	420	tags=90%, list=29%, signal=64%	ALX4/LAMA5/SHH/WNT10A/SOS1/SNAI1/FOXN1/TNF/TP63	BP	mDC
GO:0042633	hair cycle	10	-0.604249902361963	-2.05918124256796	0.00304349804748582	0.151284122457954	0.144009419807865	420	tags=90%, list=29%, signal=64%	ALX4/LAMA5/SHH/WNT10A/SOS1/SNAI1/FOXN1/TNF/TP63	BP	mDC
GO:0098773	skin epidermis development	10	-0.604249902361963	-2.05918124256796	0.00304349804748582	0.151284122457954	0.144009419807865	420	tags=90%, list=29%, signal=64%	ALX4/LAMA5/SHH/WNT10A/SOS1/SNAI1/FOXN1/TNF/TP63	BP	mDC
GO:0044093	positive regulation of molecular function	131	-0.215029753181082	-1.75004451194269	0.00325705597687956	0.158044763830489	0.150444966551103	355	tags=38%, list=25%, signal=32%	NR1H2/IKBKG/TRAPPC9/FADD/POR/GRIN1/VTN/CAV2/LRP5/ACTN4/PRTN3/BAD/TESC/MBP/EGLN3/UNC119/BCR/DENND1A/PKP4/WRAP53/SNCA/ADRA2B/PPM1F/STOX1/FZD1/CALCA/TNNT2/CDKN1A/FKBP1A/IL18R1/CCL14/EGR1/ANG/TNF/IL1RAP/GNA15/ANXA3/GUCA1A/EPHA2/FZD2/RAP1GAP/RGS14/PARM1/S100A8/BEX1/CSF1R/TPM1/P2RY6/S100A1/TAL1	BP	mDC
GO:0051604	protein maturation	31	-0.371470767930656	-1.98583398257359	0.00382920352672436	0.181486436917773	0.172759414926634	345	tags=55%, list=24%, signal=43%	FADD/NAA11/BAD/TESC/KLK6/NAA60/NAA10/FURIN/ECE1/CISD3/FKBP1A/MAGEF1/SERPINH1/MYRF/TSPAN15/PLAT/ADAM19	BP	mDC
GO:0016477	cell migration	109	-0.222904654237081	-1.76595096987618	0.00418787436791982	0.193974726405014	0.184647188040101	352	tags=45%, list=25%, signal=37%	LAMA5/CCL19/PFN1/TNFAIP1/SHH/CXCR6/CORO1B/FADD/VTN/LRP5/ARPC5L/FBXO31/FMNL1/DAPK3/ACTN4/WWC3/PRTN3/SOS1/FRMD5/CSNK2B/PLEKHO1/SNAI1/BCAR1/FOXN1/ATOH8/PPM1F/CALCA/PSTPIP2/MMP7/ITGB4/PLXNA4/ITGA4/CCL14/ANG/TNF/CCR4/ANXA3/CORO1A/CCR3/PHACTR1/FUT7/TGFBR3L/EPHA2/S100A8/PLAT/CSF1R/TPM1/P2RY6/CDH2	BP	mDC
GO:0016607	nuclear speck	27	0.415577479763067	1.91537322426299	0.00430855666212891	0.195129743942638	0.185746664989557	236	tags=41%, list=16%, signal=35%	SERPINB13/WTAP/CACTIN/TBXA2R/BNIP3L/SRSF1/SFMBT2/TARDBP/PLCB1/PRPF40A/HIF3A	CC	mDC
GO:0042063	gliogenesis	26	-0.400396649719456	-1.99408301860677	0.00463014272438464	0.20454124033534	0.19470559678634	257	tags=42%, list=18%, signal=35%	E2F1/HDAC11/CNP/PRPF19/ITGB4/TNF/MYRF/S100A8/TAL1/S100B/CDH2	BP	mDC
GO:0008360	regulation of cell shape	13	-0.512360452473574	-1.92874737433607	0.0049004720481795	0.20454124033534	0.19470559678634	314	tags=77%, list=22%, signal=61%	FBLIM1/CCL13/FMNL1/DAPK3/PLEKHO1/PLXNA4/CORO1A/CSF1R/TPM1/S100B	BP	mDC
GO:0035556	intracellular signal transduction	199	-0.188337448781405	-1.69088881530134	0.00491635919676067	0.20454124033534	0.19470559678634	310	tags=31%, list=22%, signal=28%	DAPK3/ACTN4/WWC3/BAD/ADCY9/SHC2/GPD1L/MKNK2/SOS1/MBP/LRRK1/EPS8L1/E2F1/NUP62/SNAI1/DGKA/C20orf27/BRK1/BCR/DENND1A/PRPF19/PRSS33/GPR137B/TSPYL5/DGKD/ADRA2B/BDKRB2/PPM1F/STOX1/RASAL1/INTS3/NPRL3/LBH/CDKN1A/FKBP1A/SH2B2/IL18R1/TTK/CCL14/PRKAG3/DEF6/TNF/CCR4/ADCY5/BCL3/GUCA1A/KPTN/CCR3/SECTM1/SH3BP4/EPHA2/TP63/RAP1GAP/RGS14/S100A8/CSF1R/S100A13/P2RY6/S100A1/S100B/CDH2/RAB15	BP	mDC
GO:0048856	anatomical structure development	438	-0.147856332310397	-1.45116636691754	0.00496829462239956	0.20454124033534	0.19470559678634	359	tags=32%, list=25%, signal=35%	TP73/RRM1/PGAM5/CORO1B/PRX/TRAPPC9/HIVEP3/FADD/ERCC1/POR/EXO1/BLOC1S3/GRIN1/VTN/CAV2/BYSL/LRP5/WNT10A/ABAT/ITM2A/UCP2/OXCT1/FBXO31/FMNL1/CACNA1H/DAPK3/ACTN4/CDK16/SCN5A/PRTN3/BAD/ADCY9/NRL/MKNK2/DPYSL4/RAPH1/SOS1/TESC/MBP/CSNK2B/PLEKHO1/TULP1/SLC6A11/LRRK1/E2F1/SNAI1/MMP25/KLK6/SPAG16/TET2/BRK1/ZFHX2/MBOAT2/UNC119/CCDC24/CALCRL/BCR/HDAC11/CTNNBIP1/CNP/RHO/FOXN1/CD79A/FURIN/PRPF19/GPR137B/EN2/ATOH8/SNCA/CLTCL1/ECE1/DGKD/ZEB1/ADRA2B/STOX1/SLC39A5/RASAL1/KLK14/FZD1/CALCA/NPRL3/LBH/TCF4/TNNT2/BCL9/ITGB4/CDKN1A/FKBP1A/CRIP2/SH2B2/MPST/PLXNA4/LHX5/EMD/ZBED2/IL18R1/ITGA4/MDFI/EGR1/DTYMK/EHD2/ANG/TNF/CCR4/IL1RAP/BCL3/SERPINH1/ANXA3/PRPS1L1/CORO1A/CCR3/PHACTR1/SECTM1/FUT7/S1PR5/TGFBR3L/TNFRSF11B/EPHA2/DSG2/TP63/GIT1/MYRF/FZD2/RAP1GAP/UNCX/ELAVL4/RGS14/FOXD4/S100A8/BEX1/CTTNBP2/CSF1R/CST6/TPM1/S100A1/AQP3/TAL1/S100B/CDH2/ADAM19	BP	mDC
GO:0006954	inflammatory response	50	-0.302386932690606	-1.87041981509197	0.00501818548418401	0.20454124033534	0.19470559678634	247	tags=38%, list=17%, signal=33%	MMP25/CALCRL/CTNNBIP1/FURIN/SNCA/BDKRB2/CALCA/IL18R1/CCL14/TNF/CCR4/IL1RAP/CCR3/FUT7/EPHA2/GIT1/S100A8/CSF1R/PTGER3	BP	mDC
GO:0043085	positive regulation of catalytic activity	97	-0.232932738915971	-1.77739256256887	0.00534865531761649	0.213736461515734	0.203458653258353	228	tags=29%, list=16%, signal=26%	UNC119/BCR/DENND1A/PKP4/WRAP53/SNCA/ADRA2B/PPM1F/STOX1/CALCA/TNNT2/CDKN1A/CCL14/EGR1/ANG/TNF/GNA15/GUCA1A/EPHA2/RAP1GAP/RGS14/PARM1/S100A8/CSF1R/TPM1/P2RY6/S100A1/TAL1	BP	mDC
GO:0050790	regulation of catalytic activity	199	-0.187294436999744	-1.68152468210718	0.00569057408038314	0.223026730304247	0.212302186845063	258	tags=28%, list=18%, signal=26%	EPS8L1/NUP62/RINL/EGLN3/RCC1/UNC119/BCR/DENND1A/PKP4/FURIN/GPR137B/WRAP53/SNCA/ADRA2B/PPM1F/STOX1/TERF1/RASAL1/CBX8/NOXO1/CALCA/NPRL3/TNNT2/CDKN1A/FKBP1A/CABIN1/SERTAD1/PLXNA4/LLGL2/CCL14/PRKAG3/EGR1/PLEKHG2/DEF6/ANG/TNF/SERPINH1/GNA15/ANXA3/GUCA1A/PHACTR1/SH3BP4/EPHA2/TP63/GIT1/RAP1GAP/RGS14/PARM1/S100A8/CSF1R/CST6/TPM1/P2RY6/S100A1/TAL1	BP	mDC
GO:0048638	regulation of developmental growth	33	0.376712121842241	1.87152210186115	0.00605323972885282	0.232764199384944	0.221571416490084	412	tags=55%, list=29%, signal=40%	RUNX1/RNF157/MAG/FOXC1/GHSR/SEMA5B/FXN/PLCB1/SLC6A3/ULK2/AGR2/NOTCH1/ISLR2/BCL2L11/RAI1/WNT3A/TGFBR2/PTPRS	BP	mDC
GO:0001726	ruffle	17	-0.459675976733061	-1.93684167324671	0.0065061915815653	0.245548489689446	0.233740956819198	281	tags=59%, list=20%, signal=48%	TESC/PLEKHO1/EPS8L1/BCAR1/RINL/SH2B2/LAYN/EPHA2/TPM1/S100B	CC	mDC
GO:0008284	positive regulation of cell population proliferation	77	-0.259235147415251	-1.83467738771307	0.00673885325791047	0.248532334194216	0.236581319105387	195	tags=29%, list=14%, signal=26%	TBRG4/TSPYL5/STOX1/CBX8/LBH/CDKN1A/CRIP2/SERTAD1/LHX5/ITGA4/TTK/CCL14/EGR1/ANG/TNF/CORO1A/CCR3/TP63/CSF1R/S100A13/P2RY6/S100B	BP	mDC
GO:0032879	regulation of localization	223	-0.171192915471904	-1.56930797704949	0.00682915147933076	0.248532334194216	0.236581319105387	355	tags=34%, list=25%, signal=30%	NR1H2/CORO1B/RUVBL1/FADD/GRIN1/VTN/BYSL/LRP5/ABAT/STX10/UCP2/OXCT1/FBXO31/CACNA1H/DAPK3/ACTN4/CDK16/SCN5A/PRTN3/BAD/GPD1L/FRMD5/TESC/CSNK2B/TULP1/CDCA5/NUP62/SNAI1/BCAR1/DMAP1/UNC119/FURIN/GPR137B/WRAP53/ATOH8/SNCA/CLTCL1/DGKD/ADRA2B/PPM1F/IL2RB/TERF1/TNNT2/MMP7/FKBP1A/SCAMP5/PLXNA4/SLC30A4/EMD/LLGL2/TMEM14A/ITGA4/EHD2/ANG/TNF/CACNG1/ADCY5/ANXA3/CORO1A/SNTA1/PHACTR1/FUT7/KCNIP1/EPHA2/DSG2/GIT1/OCLN/S100A8/CSF1R/ANKRD13B/TPM1/P2RY6/S100A1/CDH2/RAB15/PTGER3	BP	mDC
GO:0030027	lamellipodium	18	-0.426283575567887	-1.83179272093089	0.00734238738771781	0.262522552564367	0.249898798810045	286	tags=50%, list=20%, signal=41%	RAPH1/TESC/BCAR1/BRK1/KPTN/CORO1A/EPHA2/GIT1/CDH2	CC	mDC
GO:0050793	regulation of developmental process	175	-0.17906178304819	-1.58050814070925	0.00751711108445341	0.26413573086407	0.251434405238614	362	tags=35%, list=25%, signal=30%	MYH6/TP73/PGAM5/NR1H2/CORO1B/FADD/POR/LRP5/WNT10A/FBXO31/FMNL1/DAPK3/ACTN4/WWC3/BAD/SOS1/TESC/PLEKHO1/E2F1/SNAI1/KLK6/ZFHX2/MBOAT2/CTNNBIP1/FOXN1/PRPF19/GPR137B/ATOH8/ZEB1/ADRA2B/STOX1/RASAL1/LBH/TCF4/CDKN1A/PLXNA4/ZBED2/EHD2/TNF/IL1RAP/ANXA3/CORO1A/CCR3/S1PR5/TNFRSF11B/EPHA2/TP63/MYRF/FZD2/RAP1GAP/UNCX/ELAVL4/RGS14/CSF1R/FNDC5/TPM1/S100A1/AQP3/TAL1/S100B/CDH2	BP	mDC
GO:0051336	regulation of hydrolase activity	95	-0.222112935415373	-1.69593011491825	0.00799625611530408	0.264993785813261	0.252251199449326	440	tags=47%, list=31%, signal=35%	PCNA/CCL13/RAP1GAP2/SPHK2/ARHGEF19/CCL19/PFN1/MYH6/NR1H2/FADD/POR/GRIN1/VTN/CAV2/PRTN3/BAD/MBP/CSNK2B/EGLN3/BCR/DENND1A/PKP4/FURIN/GPR137B/SNCA/PPM1F/TERF1/RASAL1/TNNT2/FKBP1A/PLXNA4/CCL14/ANG/TNF/SERPINH1/GNA15/SH3BP4/EPHA2/TP63/RAP1GAP/RGS14/S100A8/CST6/TPM1/P2RY6	BP	mDC
GO:0048870	cell motility	120	-0.203851213546181	-1.62384784814018	0.00803096605471432	0.264993785813261	0.252251199449326	352	tags=38%, list=25%, signal=31%	CORO1B/FADD/VTN/LRP5/ARPC5L/FBXO31/FMNL1/DAPK3/ACTN4/WWC3/PRTN3/SOS1/FRMD5/CSNK2B/PLEKHO1/SNAI1/BCAR1/SPAG16/BRK1/FOXN1/ATOH8/PPM1F/CALCA/PSTPIP2/MMP7/ITGB4/PLXNA4/ITGA4/CCL14/ANG/TNF/CCR4/ANXA3/CORO1A/CCR3/PHACTR1/FUT7/TGFBR3L/EPHA2/S100A8/PLAT/CSF1R/TPM1/P2RY6/CDH2	BP	mDC
GO:0051674	localization of cell	120	-0.203851213546181	-1.62384784814018	0.00803096605471432	0.264993785813261	0.252251199449326	352	tags=38%, list=25%, signal=31%	CORO1B/FADD/VTN/LRP5/ARPC5L/FBXO31/FMNL1/DAPK3/ACTN4/WWC3/PRTN3/SOS1/FRMD5/CSNK2B/PLEKHO1/SNAI1/BCAR1/SPAG16/BRK1/FOXN1/ATOH8/PPM1F/CALCA/PSTPIP2/MMP7/ITGB4/PLXNA4/ITGA4/CCL14/ANG/TNF/CCR4/ANXA3/CORO1A/CCR3/PHACTR1/FUT7/TGFBR3L/EPHA2/S100A8/PLAT/CSF1R/TPM1/P2RY6/CDH2	BP	mDC
GO:0048731	system development	370	-0.147429056653364	-1.43555642615531	0.00806163627106094	0.264993785813261	0.252251199449326	350	tags=31%, list=24%, signal=32%	PRX/TRAPPC9/HIVEP3/FADD/ERCC1/POR/EXO1/BLOC1S3/GRIN1/CAV2/LRP5/WNT10A/ABAT/ITM2A/UCP2/OXCT1/FBXO31/CACNA1H/DAPK3/CDK16/SCN5A/PRTN3/BAD/NRL/MKNK2/DPYSL4/RAPH1/SOS1/TESC/MBP/CSNK2B/TULP1/SLC6A11/LRRK1/E2F1/SNAI1/KLK6/TET2/ZFHX2/MBOAT2/UNC119/CALCRL/BCR/HDAC11/CTNNBIP1/CNP/RHO/FOXN1/CD79A/PRPF19/GPR137B/EN2/ATOH8/SNCA/ECE1/ZEB1/ADRA2B/STOX1/SLC39A5/RASAL1/FZD1/NPRL3/LBH/TCF4/TNNT2/BCL9/ITGB4/CDKN1A/FKBP1A/CRIP2/SH2B2/MPST/PLXNA4/LHX5/EMD/ZBED2/IL18R1/ITGA4/MDFI/EGR1/ANG/TNF/CCR4/IL1RAP/BCL3/SERPINH1/ANXA3/PRPS1L1/CCR3/PHACTR1/FUT7/S1PR5/TGFBR3L/TNFRSF11B/EPHA2/DSG2/TP63/GIT1/MYRF/FZD2/RAP1GAP/UNCX/ELAVL4/RGS14/S100A8/BEX1/CTTNBP2/CSF1R/TPM1/S100A1/AQP3/TAL1/S100B/CDH2/ADAM19	BP	mDC
GO:0007606	sensory perception of chemical stimulus	31	0.380239745724261	1.83585889043078	0.00916611198900441	0.296516448152238	0.282258051724898	684	tags=84%, list=48%, signal=45%	TAS2R13/OR8H3/TAS2R8/SLC6A3/GNAT2/OR13C4/OR51Q1/OR5H1/OR11A1/OR2V2/OR5B21/RTP1/OR2T1/OR6C74/TAS2R46/P2RX2/OR10J3/OR2AG1/TAS2R3/OR10G2/OR6V1/OR52N5/OR7A5/OR11H12/OR10J1/LCN1	BP	mDC
GO:0002376	immune system process	186	-0.17762583835753	-1.59204074681875	0.0095599315123593	0.304424069096692	0.289785423968391	432	tags=42%, list=30%, signal=34%	CCL13/RAP1GAP2/RUNX3/SPHK2/SPI1/IL1F10/CCL19/TNFAIP1/SARM1/SHH/BATF2/CCDC88B/CXCR6/PTMS/TNFAIP8L2/NR1H2/IKBKG/FADD/ERCC1/EXO1/BLOC1S3/VTN/LRP5/ITM2A/DAPK3/PRTN3/BAD/IL32/MKNK2/SOS1/TESC/MBP/LRRK1/BCAR1/TET2/CTNNBIP1/FOXN1/UBASH3A/CD79A/FURIN/GPR137B/SNCA/TREML2/MICB/SFTPA1/IFNLR1/IFITM2/CALCA/CDKN1A/FKBP1A/CRIP2/SH2B2/IL18R1/ITGA4/IFITM3/CCL14/EGR1/ANG/TNF/CCR4/IL1RAP/BCL3/ANXA3/CORO1A/CCR3/SECTM1/FUT7/CD93/EPHA2/RAP1GAP/S100A8/CD1E/CSF1R/S100A13/CD207/AQP3/TAL1/CD1A	BP	mDC
GO:0006955	immune response	125	-0.204074279793709	-1.63733379313908	0.00992490623143401	0.310211059143989	0.295294138733729	452	tags=46%, list=32%, signal=35%	MX1/METTL3/TRIM11/CCL13/RAP1GAP2/SPHK2/SPI1/IL1F10/CCL19/TNFAIP1/SARM1/BATF2/CCDC88B/CXCR6/TNFAIP8L2/NR1H2/IKBKG/FADD/ERCC1/EXO1/VTN/ITM2A/DAPK3/PRTN3/IL32/SOS1/MBP/BCAR1/UBASH3A/CD79A/FURIN/SNCA/MICB/IFNLR1/IFITM2/FKBP1A/SH2B2/IL18R1/IFITM3/CCL14/ANG/TNF/CCR4/IL1RAP/BCL3/ANXA3/CORO1A/CCR3/SECTM1/FUT7/EPHA2/RAP1GAP/S100A8/CD1E/CSF1R/S100A13/CD207/CD1A	BP	mDC
GO:0005615	extracellular space	234	-0.163834535094336	-1.51611126110316	0.0102781629782812	0.310211059143989	0.295294138733729	414	tags=38%, list=29%, signal=32%	RAB7A/LAMA5/CCL19/AOC1/XYLT2/PFN1/CHMP2A/CMTM8/CYB5R1/ABCA3/SHH/PGM1/QSOX1/MAN1C1/CORO1B/CRYL1/RUVBL1/VTN/WNT10A/ARPC5L/FMNL1/POTEF/ACTN4/PRTN3/IL32/GPD1L/TRMT10A/COL16A1/KLK12/CSNK2B/MEP1A/EPS8L1/KLK6/HEBP2/SH3BGRL3/BRK1/CTRB1/BCR/CNDP2/CNP/CBR3/UBASH3A/FURIN/PRSS33/SNCA/CLTCL1/ECE1/MICB/SFTPA1/HGD/SLC39A5/KLK14/SPR/SLC12A9/CALCA/DDB1/MMP7/ITGB4/MPST/TUBA4A/ITGA4/SLC13A3/CCL14/F13A1/PRKAG3/EHD2/ANG/TNF/SERPINH1/ANXA3/CORO1A/ARMC9/SECTM1/COL6A2/SH3BP4/TGFBR3L/TNFRSF11B/DSG2/LINGO1/TMC5/S100A8/CD1E/PLAT/CST6/S100A13/CD1A/S100B/RAB15	CC	mDC
GO:0060322	head development	61	-0.258168746869637	-1.71266649912426	0.0103291559149353	0.310211059143989	0.295294138733729	427	tags=49%, list=30%, signal=36%	SPHK2/KCNK3/TRABD2A/GSC/SHH/RRM1/TRAPPC9/GRIN1/ABAT/OXCT1/SCN5A/BAD/SOS1/MBP/SLC6A11/E2F1/ZFHX2/CNP/EN2/FZD1/PLXNA4/LHX5/ANXA3/PHACTR1/GIT1/UNCX/ELAVL4/CTTNBP2/S100A1/CDH2	BP	mDC
GO:0005509	calcium ion binding	59	-0.258834918719777	-1.71223588900936	0.0107884842908339	0.310211059143989	0.295294138733729	94	tags=19%, list=7%, signal=18%	EHD2/ANXA3/GUCA1A/CD93/KCNIP1/DSG2/S100A8/S100A13/S100A1/S100B/CDH2	MF	mDC
