##Databases: KEGG PATHWAY, Reactome, Gene Ontology
##Statistical test method: hypergeometric test / Fisher's exact test
##FDR correction method: Benjamini and Hochberg

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink
intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	Gene Ontology	GO:0042771	1	29	0.0271425172838	0.069709195681	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0042771
feeding behavior	Gene Ontology	GO:0007631	1	29	0.0271425172838	0.069709195681	GALR2	http://amigo.geneontology.org/amigo/term/GO:0007631
positive regulation of DNA binding	Gene Ontology	GO:0043388	1	30	0.0280348196884	0.0699363243839	MMP9	http://amigo.geneontology.org/amigo/term/GO:0043388
cyclin-dependent protein kinase holoenzyme complex	Gene Ontology	GO:0000307	1	30	0.0280348196884	0.0699363243839	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0000307
mitogen-activated protein kinase binding	Gene Ontology	GO:0051019	1	30	0.0280348196884	0.0699363243839	DUSP5	http://amigo.geneontology.org/amigo/term/GO:0051019
cyclin binding	Gene Ontology	GO:0030332	1	30	0.0280348196884	0.0699363243839	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0030332
adult behavior	Gene Ontology	GO:0030534	1	30	0.0280348196884	0.0699363243839	NR4A3	http://amigo.geneontology.org/amigo/term/GO:0030534
brown fat cell differentiation	Gene Ontology	GO:0050873	1	30	0.0280348196884	0.0699363243839	METRNL	http://amigo.geneontology.org/amigo/term/GO:0050873
platelet-derived growth factor receptor signaling pathway	Gene Ontology	GO:0048008	1	30	0.0280348196884	0.0699363243839	NR4A3	http://amigo.geneontology.org/amigo/term/GO:0048008
cellular response to gamma radiation	Gene Ontology	GO:0071480	1	30	0.0280348196884	0.0699363243839	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0071480
cytoplasmic vesicle	Gene Ontology	GO:0031410	2	285	0.0284682276464	0.0707638801495	RND1|CTSZ	http://amigo.geneontology.org/amigo/term/GO:0031410
tumor necrosis factor receptor binding	Gene Ontology	GO:0005164	1	31	0.0289263263889	0.071365927006	DTL	http://amigo.geneontology.org/amigo/term/GO:0005164
protein kinase inhibitor activity	Gene Ontology	GO:0004860	1	31	0.0289263263889	0.071365927006	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0004860
ubiquitin-dependent protein catabolic process	Gene Ontology	GO:0006511	2	292	0.0297577739292	0.0715608913797	CDC20|DTL	http://amigo.geneontology.org/amigo/term/GO:0006511
lymphocyte chemotaxis	Gene Ontology	GO:0048247	1	32	0.0298170380749	0.0715608913797	CCL20	http://amigo.geneontology.org/amigo/term/GO:0048247
mesoderm formation	Gene Ontology	GO:0001707	1	32	0.0298170380749	0.0715608913797	NR4A3	http://amigo.geneontology.org/amigo/term/GO:0001707
cellular response to ionizing radiation	Gene Ontology	GO:0071479	1	32	0.0298170380749	0.0715608913797	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0071479
chaperone cofactor-dependent protein refolding	Gene Ontology	GO:0051085	1	32	0.0298170380749	0.0715608913797	HSPA2	http://amigo.geneontology.org/amigo/term/GO:0051085
protein heterodimerization activity	Gene Ontology	GO:0046982	2	297	0.0306930320415	0.0729421193949	SIM2|NR4A1	http://amigo.geneontology.org/amigo/term/GO:0046982
translesion synthesis	Gene Ontology	GO:0019985	1	34	0.0315960791572	0.0742934834237	DTL	http://amigo.geneontology.org/amigo/term/GO:0019985
protein monoubiquitination	Gene Ontology	GO:0006513	1	34	0.0315960791572	0.0742934834237	DTL	http://amigo.geneontology.org/amigo/term/GO:0006513
establishment of cell polarity	Gene Ontology	GO:0030010	1	35	0.0324844099293	0.0751274438154	ALPK2	http://amigo.geneontology.org/amigo/term/GO:0030010
positive regulation of cell cycle	Gene Ontology	GO:0045787	1	35	0.0324844099293	0.0751274438154	NR4A3	http://amigo.geneontology.org/amigo/term/GO:0045787
cellular response to reactive oxygen species	Gene Ontology	GO:0034614	1	35	0.0324844099293	0.0751274438154	MMP9	http://amigo.geneontology.org/amigo/term/GO:0034614
nuclear body	Gene Ontology	GO:0016604	2	307	0.0325984023452	0.0751274438154	SIM2|CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0016604
positive regulation of GTPase activity	Gene Ontology	GO:0043547	2	307	0.0325984023452	0.0751274438154	RGS16|CCL20	http://amigo.geneontology.org/amigo/term/GO:0043547
disordered domain specific binding	Gene Ontology	GO:0097718	1	36	0.0333719484382	0.07640419774	HSPA2	http://amigo.geneontology.org/amigo/term/GO:0097718
DNA damage response, detection of DNA damage	Gene Ontology	GO:0042769	1	36	0.0333719484382	0.07640419774	DTL	http://amigo.geneontology.org/amigo/term/GO:0042769
GTPase activity	Gene Ontology	GO:0003924	2	320	0.0351435306052	0.0796764735581	RGS16|RND1	http://amigo.geneontology.org/amigo/term/GO:0003924
intracellular membrane-bounded organelle	Gene Ontology	GO:0043231	3	788	0.0355167893456	0.0802587187811	RND1|DYRK3|CTSZ	http://amigo.geneontology.org/amigo/term/GO:0043231
protein tyrosine/serine/threonine phosphatase activity	Gene Ontology	GO:0008138	1	39	0.0360298172469	0.0803742077045	DUSP5	http://amigo.geneontology.org/amigo/term/GO:0008138
heart morphogenesis	Gene Ontology	GO:0003007	1	39	0.0360298172469	0.0803742077045	ALPK2	http://amigo.geneontology.org/amigo/term/GO:0003007
negative regulation of signal transduction	Gene Ontology	GO:0009968	1	39	0.0360298172469	0.0803742077045	RGS16	http://amigo.geneontology.org/amigo/term/GO:0009968
phosphoprotein phosphatase activity	Gene Ontology	GO:0004721	1	39	0.0360298172469	0.0803742077045	DUSP5	http://amigo.geneontology.org/amigo/term/GO:0004721
peptide hormone binding	Gene Ontology	GO:0017046	1	40	0.0369141935613	0.0806546666594	GALR2	http://amigo.geneontology.org/amigo/term/GO:0017046
positive regulation of ATPase activity	Gene Ontology	GO:0032781	1	40	0.0369141935613	0.0806546666594	HSPA2	http://amigo.geneontology.org/amigo/term/GO:0032781
embryo implantation	Gene Ontology	GO:0007566	1	40	0.0369141935613	0.0806546666594	MMP9	http://amigo.geneontology.org/amigo/term/GO:0007566
COPII-coated ER to Golgi transport vesicle	Gene Ontology	GO:0030134	1	40	0.0369141935613	0.0806546666594	CTSZ	http://amigo.geneontology.org/amigo/term/GO:0030134
integral component of plasma membrane	Gene Ontology	GO:0005887	4	1380	0.0369667222189	0.0806546666594	SLC16A14|PTGDR2|IL17RB|GALR2	http://amigo.geneontology.org/amigo/term/GO:0005887
response to heat	Gene Ontology	GO:0009408	1	41	0.0377977810389	0.0811952333427	HSPA2	http://amigo.geneontology.org/amigo/term/GO:0009408
transferase activity	Gene Ontology	GO:0016740	1	41	0.0377977810389	0.0811952333427	MKRN3	http://amigo.geneontology.org/amigo/term/GO:0016740
amino acid transport	Gene Ontology	GO:0006865	1	41	0.0377977810389	0.0811952333427	SLC43A2	http://amigo.geneontology.org/amigo/term/GO:0006865
negative regulation of G1/S transition of mitotic cell cycle	Gene Ontology	GO:2000134	1	41	0.0377977810389	0.0811952333427	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:2000134
mitotic spindle assembly	Gene Ontology	GO:0090307	1	41	0.0377977810389	0.0811952333427	CDC20	http://amigo.geneontology.org/amigo/term/GO:0090307
collagen catabolic process	Gene Ontology	GO:0030574	1	42	0.0386805803631	0.0820627480437	MMP9	http://amigo.geneontology.org/amigo/term/GO:0030574
response to UV	Gene Ontology	GO:0009411	1	42	0.0386805803631	0.0820627480437	DTL	http://amigo.geneontology.org/amigo/term/GO:0009411
amino acid transmembrane transporter activity	Gene Ontology	GO:0015171	1	42	0.0386805803631	0.0820627480437	SLC43A2	http://amigo.geneontology.org/amigo/term/GO:0015171
negative regulation of cell cycle	Gene Ontology	GO:0045786	1	42	0.0386805803631	0.0820627480437	NR4A1	http://amigo.geneontology.org/amigo/term/GO:0045786
monocyte chemotaxis	Gene Ontology	GO:0002548	1	43	0.0395625922168	0.0824418089309	CCL20	http://amigo.geneontology.org/amigo/term/GO:0002548
G protein-coupled peptide receptor activity	Gene Ontology	GO:0008528	1	43	0.0395625922168	0.0824418089309	GALR2	http://amigo.geneontology.org/amigo/term/GO:0008528
regulation of G protein-coupled receptor signaling pathway	Gene Ontology	GO:0008277	1	43	0.0395625922168	0.0824418089309	RGS16	http://amigo.geneontology.org/amigo/term/GO:0008277
cellular response to amino acid starvation	Gene Ontology	GO:0034198	1	44	0.0404438172826	0.0835278837647	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0034198
negative regulation of cell adhesion	Gene Ontology	GO:0007162	1	44	0.0404438172826	0.0835278837647	RND1	http://amigo.geneontology.org/amigo/term/GO:0007162
neuromuscular process controlling balance	Gene Ontology	GO:0050885	1	44	0.0404438172826	0.0835278837647	NR4A3	http://amigo.geneontology.org/amigo/term/GO:0050885
negative regulation of transcription by RNA polymerase II	Gene Ontology	GO:0000122	3	832	0.0406682084055	0.0837428196753	NR4A3|NR2F6|SIM2	http://amigo.geneontology.org/amigo/term/GO:0000122
tau protein binding	Gene Ontology	GO:0048156	1	45	0.0413242562421	0.0840984863875	HSPA2	http://amigo.geneontology.org/amigo/term/GO:0048156
regulation of megakaryocyte differentiation	Gene Ontology	GO:0045652	1	45	0.0413242562421	0.0840984863875	NR4A3	http://amigo.geneontology.org/amigo/term/GO:0045652
anatomical structure development	Gene Ontology	GO:0048856	1	45	0.0413242562421	0.0840984863875	NR2F6	http://amigo.geneontology.org/amigo/term/GO:0048856
T-tubule	Gene Ontology	GO:0030315	1	45	0.0413242562421	0.0840984863875	SLC30A1	http://amigo.geneontology.org/amigo/term/GO:0030315
signaling receptor binding	Gene Ontology	GO:0005102	2	353	0.0419369956288	0.0848492702258	RND1|DTL	http://amigo.geneontology.org/amigo/term/GO:0005102
enzyme binding	Gene Ontology	GO:0019899	2	353	0.0419369956288	0.0848492702258	HSPA2|CDC20	http://amigo.geneontology.org/amigo/term/GO:0019899
cytokine receptor activity	Gene Ontology	GO:0004896	1	46	0.0422039097767	0.0848957260248	IL17RB	http://amigo.geneontology.org/amigo/term/GO:0004896
protein serine/threonine kinase activity	Gene Ontology	GO:0004674	2	357	0.0427917604574	0.0858301593036	DYRK3|ALPK2	http://amigo.geneontology.org/amigo/term/GO:0004674
inositol phosphate metabolic process	Gene Ontology	GO:0043647	1	47	0.043082778567	0.0859186644201	GALR2	http://amigo.geneontology.org/amigo/term/GO:0043647
positive regulation of fibroblast proliferation	Gene Ontology	GO:0048146	1	48	0.043960863293	0.0859459574492	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0048146
response to hydrogen peroxide	Gene Ontology	GO:0042542	1	48	0.043960863293	0.0859459574492	NR4A3	http://amigo.geneontology.org/amigo/term/GO:0042542
erythrocyte differentiation	Gene Ontology	GO:0030218	1	48	0.043960863293	0.0859459574492	DYRK3	http://amigo.geneontology.org/amigo/term/GO:0030218
chemokine activity	Gene Ontology	GO:0008009	1	48	0.043960863293	0.0859459574492	CCL20	http://amigo.geneontology.org/amigo/term/GO:0008009
establishment or maintenance of cell polarity	Gene Ontology	GO:0007163	1	49	0.0448381646343	0.0871714038701	RND1	http://amigo.geneontology.org/amigo/term/GO:0007163
collagen-containing extracellular matrix	Gene Ontology	GO:0062023	2	370	0.0456148574317	0.0881368962766	CTSZ|MMP9	http://amigo.geneontology.org/amigo/term/GO:0062023
neuron development	Gene Ontology	GO:0048666	1	50	0.0457146832699	0.0881368962766	NR2F6	http://amigo.geneontology.org/amigo/term/GO:0048666
integral component of postsynaptic density membrane	Gene Ontology	GO:0099061	1	51	0.0465904198781	0.0893303918323	SLC30A1	http://amigo.geneontology.org/amigo/term/GO:0099061
positive regulation of neuron apoptotic process	Gene Ontology	GO:0043525	1	52	0.0474653751367	0.0907579700415	CTSZ	http://amigo.geneontology.org/amigo/term/GO:0043525
inflammatory response	Gene Ontology	GO:0006954	2	381	0.0480564398913	0.0914248005629	PTGDR|CCL20	http://amigo.geneontology.org/amigo/term/GO:0006954
response to unfolded protein	Gene Ontology	GO:0006986	1	53	0.0483395497229	0.0914248005629	HSPA2	http://amigo.geneontology.org/amigo/term/GO:0006986
positive regulation of protein kinase activity	Gene Ontology	GO:0045860	1	53	0.0483395497229	0.0914248005629	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0045860
T cell costimulation	Gene Ontology	GO:0031295	1	53	0.0483395497229	0.0914248005629	DTL	http://amigo.geneontology.org/amigo/term/GO:0031295
symporter activity	Gene Ontology	GO:0015293	1	54	0.0492129443135	0.0925735384924	SLC16A14	http://amigo.geneontology.org/amigo/term/GO:0015293
regulation of cyclin-dependent protein serine/threonine kinase activity	Gene Ontology	GO:0000079	1	55	0.0500855595845	0.0929587985888	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0000079
tertiary granule lumen	Gene Ontology	GO:1904724	1	55	0.0500855595845	0.0929587985888	MMP9	http://amigo.geneontology.org/amigo/term/GO:1904724
cellular response to heat	Gene Ontology	GO:0034605	1	55	0.0500855595845	0.0929587985888	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0034605
phosphatase activity	Gene Ontology	GO:0016791	1	56	0.0509573962114	0.0940751930057	DUSP5	http://amigo.geneontology.org/amigo/term/GO:0016791
DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	Gene Ontology	GO:0006977	1	56	0.0509573962114	0.0940751930057	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0006977
positive regulation of smooth muscle cell proliferation	Gene Ontology	GO:0048661	1	58	0.0526987362324	0.0967765710231	NR4A3	http://amigo.geneontology.org/amigo/term/GO:0048661
positive regulation of epithelial cell proliferation	Gene Ontology	GO:0050679	1	59	0.0535682409746	0.0978569441427	NR4A3	http://amigo.geneontology.org/amigo/term/GO:0050679
cytoskeleton	Gene Ontology	GO:0005856	2	406	0.053779187131	0.0979851158198	RND1|DYRK3	http://amigo.geneontology.org/amigo/term/GO:0005856
learning or memory	Gene Ontology	GO:0007611	1	60	0.0544369697693	0.0981557796876	GALR2	http://amigo.geneontology.org/amigo/term/GO:0007611
adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	Gene Ontology	GO:0007193	1	60	0.0544369697693	0.0981557796876	PTGDR2	http://amigo.geneontology.org/amigo/term/GO:0007193
phospholipase C-activating G protein-coupled receptor signaling pathway	Gene Ontology	GO:0007200	1	60	0.0544369697693	0.0981557796876	GALR2	http://amigo.geneontology.org/amigo/term/GO:0007200
methylated histone binding	Gene Ontology	GO:0035064	1	61	0.0553049232889	0.0981944556355	PHF13	http://amigo.geneontology.org/amigo/term/GO:0035064
peptide binding	Gene Ontology	GO:0042277	1	61	0.0553049232889	0.0981944556355	PTGDR2	http://amigo.geneontology.org/amigo/term/GO:0042277
negative regulation of neuron projection development	Gene Ontology	GO:0010977	1	61	0.0553049232889	0.0981944556355	CTSZ	http://amigo.geneontology.org/amigo/term/GO:0010977
heat shock protein binding	Gene Ontology	GO:0031072	1	61	0.0553049232889	0.0981944556355	HSPA2	http://amigo.geneontology.org/amigo/term/GO:0031072
adenylate cyclase-modulating G protein-coupled receptor signaling pathway	Gene Ontology	GO:0007188	1	61	0.0553049232889	0.0981944556355	GALR2	http://amigo.geneontology.org/amigo/term/GO:0007188
positive regulation of T cell proliferation	Gene Ontology	GO:0042102	1	61	0.0553049232889	0.0981944556355	DTL	http://amigo.geneontology.org/amigo/term/GO:0042102
specific granule lumen	Gene Ontology	GO:0035580	1	62	0.0561721022058	0.0992278759778	CTSZ	http://amigo.geneontology.org/amigo/term/GO:0035580
COPII vesicle coating	Gene Ontology	GO:0048208	1	63	0.0570385071914	0.099996979862	CTSZ	http://amigo.geneontology.org/amigo/term/GO:0048208
metallopeptidase activity	Gene Ontology	GO:0008237	1	63	0.0570385071914	0.099996979862	MMP9	http://amigo.geneontology.org/amigo/term/GO:0008237
hippocampus development	Gene Ontology	GO:0021766	1	64	0.0579041389168	0.100003177881	NR4A3	http://amigo.geneontology.org/amigo/term/GO:0021766
peptidyl-threonine phosphorylation	Gene Ontology	GO:0018107	1	65	0.0587689980523	0.100739386763	DYRK3	http://amigo.geneontology.org/amigo/term/GO:0018107
rhythmic process	Gene Ontology	GO:0048511	1	66	0.0596330852678	0.100739386763	DTL	http://amigo.geneontology.org/amigo/term/GO:0048511
extracellular matrix disassembly	Gene Ontology	GO:0022617	1	66	0.0596330852678	0.100739386763	MMP9	http://amigo.geneontology.org/amigo/term/GO:0022617
proteolysis	Gene Ontology	GO:0006508	2	434	0.0604617865494	0.100972410691	CTSZ|MMP9	http://amigo.geneontology.org/amigo/term/GO:0006508
cellular response to drug	Gene Ontology	GO:0035690	1	67	0.0604964012327	0.100972410691	MT2A	http://amigo.geneontology.org/amigo/term/GO:0035690
collagen binding	Gene Ontology	GO:0005518	1	67	0.0604964012327	0.100972410691	MMP9	http://amigo.geneontology.org/amigo/term/GO:0005518
cell chemotaxis	Gene Ontology	GO:0060326	1	67	0.0604964012327	0.100972410691	CCL20	http://amigo.geneontology.org/amigo/term/GO:0060326
chemokine-mediated signaling pathway	Gene Ontology	GO:0070098	1	67	0.0604964012327	0.100972410691	CCL20	http://amigo.geneontology.org/amigo/term/GO:0070098
regulation of cell growth	Gene Ontology	GO:0001558	1	68	0.0613589466156	0.101923214426	IL17RB	http://amigo.geneontology.org/amigo/term/GO:0001558
interferon-gamma-mediated signaling pathway	Gene Ontology	GO:0060333	1	71	0.0639419659517	0.10464454579	MT2A	http://amigo.geneontology.org/amigo/term/GO:0060333
protein phosphorylation	Gene Ontology	GO:0006468	2	451	0.0646525885266	0.10464454579	DYRK3|ALPK2	http://amigo.geneontology.org/amigo/term/GO:0006468
chromosome segregation	Gene Ontology	GO:0007059	1	72	0.0648014356831	0.10464454579	PHF13	http://amigo.geneontology.org/amigo/term/GO:0007059
drug binding	Gene Ontology	GO:0008144	1	72	0.0648014356831	0.10464454579	MT2A	http://amigo.geneontology.org/amigo/term/GO:0008144
cytoplasmic stress granule	Gene Ontology	GO:0010494	1	73	0.0656601381677	0.104815266433	DYRK3	http://amigo.geneontology.org/amigo/term/GO:0010494
positive regulation of endothelial cell proliferation	Gene Ontology	GO:0001938	1	73	0.0656601381677	0.104815266433	NR4A1	http://amigo.geneontology.org/amigo/term/GO:0001938
positive regulation of protein catabolic process	Gene Ontology	GO:0045732	1	73	0.0656601381677	0.104815266433	DTL	http://amigo.geneontology.org/amigo/term/GO:0045732
Ras protein signal transduction	Gene Ontology	GO:0007265	1	73	0.0656601381677	0.104815266433	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0007265
endoplasmic reticulum-Golgi intermediate compartment membrane	Gene Ontology	GO:0033116	1	74	0.066518074071	0.105459178937	CTSZ	http://amigo.geneontology.org/amigo/term/GO:0033116
defense response	Gene Ontology	GO:0006952	1	74	0.066518074071	0.105459178937	IL17RB	http://amigo.geneontology.org/amigo/term/GO:0006952
regulation of actin cytoskeleton organization	Gene Ontology	GO:0032956	1	75	0.0673752440579	0.105615247442	RND1	http://amigo.geneontology.org/amigo/term/GO:0032956
negative regulation of protein kinase activity	Gene Ontology	GO:0006469	1	75	0.0673752440579	0.105615247442	DBNDD1	http://amigo.geneontology.org/amigo/term/GO:0006469
DNA-binding transcription activator activity, RNA polymerase II-specific	Gene Ontology	GO:0001228	2	466	0.0684303207309	0.106311391136	NR4A3|NR4A1	http://amigo.geneontology.org/amigo/term/GO:0001228
neutrophil chemotaxis	Gene Ontology	GO:0030593	1	77	0.0690872889384	0.10661807783	CCL20	http://amigo.geneontology.org/amigo/term/GO:0030593
protein import into nucleus	Gene Ontology	GO:0006606	1	79	0.0707962781167	0.108773089557	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0006606
regulation of mitotic cell cycle phase transition	Gene Ontology	GO:1901990	1	80	0.0716496284735	0.109120659557	CDC20	http://amigo.geneontology.org/amigo/term/GO:1901990
cellular response to interleukin-1	Gene Ontology	GO:0071347	1	80	0.0716496284735	0.109120659557	CCL20	http://amigo.geneontology.org/amigo/term/GO:0071347
positive regulation of inflammatory response	Gene Ontology	GO:0050729	1	81	0.0725022168909	0.109755370875	IL17RB	http://amigo.geneontology.org/amigo/term/GO:0050729
endopeptidase activity	Gene Ontology	GO:0004175	1	81	0.0725022168909	0.109755370875	MMP9	http://amigo.geneontology.org/amigo/term/GO:0004175
neutrophil degranulation	Gene Ontology	GO:0043312	2	482	0.0725394692566	0.109755370875	CTSZ|MMP9	http://amigo.geneontology.org/amigo/term/GO:0043312
anaphase-promoting complex-dependent catabolic process	Gene Ontology	GO:0031145	1	82	0.0733540440299	0.110031066045	CDC20	http://amigo.geneontology.org/amigo/term/GO:0031145
calcium-mediated signaling	Gene Ontology	GO:0019722	1	82	0.0733540440299	0.110031066045	PTGDR2	http://amigo.geneontology.org/amigo/term/GO:0019722
response to toxic substance	Gene Ontology	GO:0009636	1	82	0.0733540440299	0.110031066045	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0009636
protein ubiquitination	Gene Ontology	GO:0016567	2	486	0.0735792359821	0.110131501599	MKRN3|CDC20	http://amigo.geneontology.org/amigo/term/GO:0016567
lung development	Gene Ontology	GO:0030324	1	83	0.0742051105506	0.110829950522	SIM2	http://amigo.geneontology.org/amigo/term/GO:0030324
Schaffer collateral - CA1 synapse	Gene Ontology	GO:0098685	1	84	0.0750554171131	0.111382879127	SLC30A1	http://amigo.geneontology.org/amigo/term/GO:0098685
spermatid development	Gene Ontology	GO:0007286	1	84	0.0750554171131	0.111382879127	HSPA2	http://amigo.geneontology.org/amigo/term/GO:0007286
peptidase activity	Gene Ontology	GO:0008233	1	85	0.0759049643763	0.11145539073	MMP9	http://amigo.geneontology.org/amigo/term/GO:0008233
ephrin receptor signaling pathway	Gene Ontology	GO:0048013	1	86	0.0767537529991	0.111758602693	MMP9	http://amigo.geneontology.org/amigo/term/GO:0048013
centrosome	Gene Ontology	GO:0005813	2	506	0.0788505666043	0.114028345512	CDC20|DTL	http://amigo.geneontology.org/amigo/term/GO:0005813
cysteine-type endopeptidase activity	Gene Ontology	GO:0004197	1	89	0.0792955736033	0.114028345512	CTSZ	http://amigo.geneontology.org/amigo/term/GO:0004197
protein tyrosine kinase activity	Gene Ontology	GO:0004713	1	89	0.0792955736033	0.114028345512	DYRK3	http://amigo.geneontology.org/amigo/term/GO:0004713
dephosphorylation	Gene Ontology	GO:0016311	1	91	0.0809863395212	0.115742283997	DUSP5	http://amigo.geneontology.org/amigo/term/GO:0016311
small GTPase mediated signal transduction	Gene Ontology	GO:0007264	1	94	0.0835168297834	0.118145759206	RND1	http://amigo.geneontology.org/amigo/term/GO:0007264
cellular response to interferon-gamma	Gene Ontology	GO:0071346	1	95	0.0843588201912	0.118613613845	CCL20	http://amigo.geneontology.org/amigo/term/GO:0071346
negative regulation of inflammatory response	Gene Ontology	GO:0050728	1	95	0.0843588201912	0.118613613845	METRNL	http://amigo.geneontology.org/amigo/term/GO:0050728
cellular calcium ion homeostasis	Gene Ontology	GO:0006874	1	98	0.0868802815196	0.120585338807	SLC30A1	http://amigo.geneontology.org/amigo/term/GO:0006874
hormone activity	Gene Ontology	GO:0005179	1	98	0.0868802815196	0.120585338807	METRNL	http://amigo.geneontology.org/amigo/term/GO:0005179
cytosol	Gene Ontology	GO:0005829	8	5095	0.0869739081626	0.120585338807	HSPA2|MT2A|DTL|CDKN1A|NR4A1|CDC20|RND1|DYRK3	http://amigo.geneontology.org/amigo/term/GO:0005829
peptidyl-tyrosine dephosphorylation	Gene Ontology	GO:0035335	1	99	0.0877192675042	0.121330753528	DUSP5	http://amigo.geneontology.org/amigo/term/GO:0035335
G1/S transition of mitotic cell cycle	Gene Ontology	GO:0000082	1	100	0.0885575040119	0.121330753528	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0000082
protein tyrosine phosphatase activity	Gene Ontology	GO:0004725	1	100	0.0885575040119	0.121330753528	DUSP5	http://amigo.geneontology.org/amigo/term/GO:0004725
positive regulation of transcription by RNA polymerase II	Gene Ontology	GO:0045944	3	1159	0.0897642085101	0.12274241478	NR4A3|NR4A1|GALR2	http://amigo.geneontology.org/amigo/term/GO:0045944
anchored component of membrane	Gene Ontology	GO:0031225	1	102	0.0902317311972	0.12313977434	OMG	http://amigo.geneontology.org/amigo/term/GO:0031225
sequence-specific double-stranded DNA binding	Gene Ontology	GO:1990837	2	553	0.0916869106741	0.124636894198	NR2F6|NR4A1	http://amigo.geneontology.org/amigo/term/GO:1990837
chaperone binding	Gene Ontology	GO:0051087	1	104	0.0919029682722	0.124687068065	HSPA2	http://amigo.geneontology.org/amigo/term/GO:0051087
muscle contraction	Gene Ontology	GO:0006936	1	105	0.0927374671399	0.125574469123	GALR2	http://amigo.geneontology.org/amigo/term/GO:0006936
metalloendopeptidase activity	Gene Ontology	GO:0004222	1	106	0.0935712204248	0.126212343829	MMP9	http://amigo.geneontology.org/amigo/term/GO:0004222
DNA binding	Gene Ontology	GO:0003677	3	1209	0.0988090184427	0.131745357924	NR4A3|NR4A1|SIM2	http://amigo.geneontology.org/amigo/term/GO:0003677
adenylate cyclase-activating G protein-coupled receptor signaling pathway	Gene Ontology	GO:0007189	1	113	0.0993866713908	0.132009777267	GALR2	http://amigo.geneontology.org/amigo/term/GO:0007189
histone deacetylase binding	Gene Ontology	GO:0042826	1	114	0.100214483264	0.132855772099	CDC20	http://amigo.geneontology.org/amigo/term/GO:0042826
unfolded protein binding	Gene Ontology	GO:0051082	1	115	0.101041555359	0.13369757135	HSPA2	http://amigo.geneontology.org/amigo/term/GO:0051082
neuron projection development	Gene Ontology	GO:0031175	1	116	0.101867888318	0.134280398238	GALR2	http://amigo.geneontology.org/amigo/term/GO:0031175
actin filament organization	Gene Ontology	GO:0007015	1	118	0.103518339394	0.135941064563	RND1	http://amigo.geneontology.org/amigo/term/GO:0007015
cell differentiation	Gene Ontology	GO:0030154	2	596	0.103933054843	0.136228636856	SIM2|NR2F6	http://amigo.geneontology.org/amigo/term/GO:0030154
regulation of cell cycle	Gene Ontology	GO:0051726	1	121	0.105988488513	0.138142299635	DTL	http://amigo.geneontology.org/amigo/term/GO:0051726
spindle pole	Gene Ontology	GO:0000922	1	121	0.105988488513	0.138142299635	CDC20	http://amigo.geneontology.org/amigo/term/GO:0000922
tumor necrosis factor-mediated signaling pathway	Gene Ontology	GO:0033209	1	121	0.105988488513	0.138142299635	DTL	http://amigo.geneontology.org/amigo/term/GO:0033209
spindle	Gene Ontology	GO:0005819	1	122	0.106810400113	0.13895334295	CDC20	http://amigo.geneontology.org/amigo/term/GO:0005819
DNA-binding transcription factor activity	Gene Ontology	GO:0003700	2	607	0.107136237077	0.138982518797	SIM2|NR2F6	http://amigo.geneontology.org/amigo/term/GO:0003700
activation of MAPK activity	Gene Ontology	GO:0000187	1	123	0.107631577057	0.138982518797	DUSP5	http://amigo.geneontology.org/amigo/term/GO:0000187
peptidyl-tyrosine phosphorylation	Gene Ontology	GO:0018108	1	124	0.108452019983	0.139782603534	DYRK3	http://amigo.geneontology.org/amigo/term/GO:0018108
negative regulation of cell growth	Gene Ontology	GO:0030308	1	125	0.109271729529	0.140319416517	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0030308
cellular response to tumor necrosis factor	Gene Ontology	GO:0071356	1	125	0.109271729529	0.140319416517	CCL20	http://amigo.geneontology.org/amigo/term/GO:0071356
chromosome	Gene Ontology	GO:0005694	1	127	0.110908951028	0.141898216756	DTL	http://amigo.geneontology.org/amigo/term/GO:0005694
cell projection	Gene Ontology	GO:0042995	1	127	0.110908951028	0.141898216756	RND1	http://amigo.geneontology.org/amigo/term/GO:0042995
