##Databases: KEGG PATHWAY, Reactome, Gene Ontology
##Statistical test method: hypergeometric test / Fisher's exact test
##FDR correction method: Benjamini and Hochberg

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink
oogenesis	Gene Ontology	GO:0048477	1	32	0.0859680058217	0.136382328938	DDX20	http://amigo.geneontology.org/amigo/term/GO:0048477
positive regulation of G1/S transition of mitotic cell cycle	Gene Ontology	GO:1900087	1	32	0.0859680058217	0.136382328938	LSM10	http://amigo.geneontology.org/amigo/term/GO:1900087
positive regulation of interferon-beta production	Gene Ontology	GO:0032728	1	32	0.0859680058217	0.136382328938	RIOK3	http://amigo.geneontology.org/amigo/term/GO:0032728
miRNA binding	Gene Ontology	GO:0035198	1	32	0.0859680058217	0.136382328938	DDX21	http://amigo.geneontology.org/amigo/term/GO:0035198
plasma membrane raft	Gene Ontology	GO:0044853	1	32	0.0859680058217	0.136382328938	SELPLG	http://amigo.geneontology.org/amigo/term/GO:0044853
Rab guanyl-nucleotide exchange factor activity	Gene Ontology	GO:0017112	1	33	0.0884554523697	0.138653312392	DENND2D	http://amigo.geneontology.org/amigo/term/GO:0017112
skeletal system morphogenesis	Gene Ontology	GO:0048705	1	33	0.0884554523697	0.138653312392	ZFAND5	http://amigo.geneontology.org/amigo/term/GO:0048705
heterotrimeric G-protein complex	Gene Ontology	GO:0005834	1	33	0.0884554523697	0.138653312392	GNA13	http://amigo.geneontology.org/amigo/term/GO:0005834
extrinsic apoptotic signaling pathway via death domain receptors	Gene Ontology	GO:0008625	1	33	0.0884554523697	0.138653312392	TRADD	http://amigo.geneontology.org/amigo/term/GO:0008625
positive regulation of macroautophagy	Gene Ontology	GO:0016239	1	33	0.0884554523697	0.138653312392	HIF1A	http://amigo.geneontology.org/amigo/term/GO:0016239
regulation of cytokine production	Gene Ontology	GO:0001817	1	33	0.0884554523697	0.138653312392	ELF1	http://amigo.geneontology.org/amigo/term/GO:0001817
transcription initiation from RNA polymerase I promoter	Gene Ontology	GO:0006361	1	34	0.0909361926754	0.14073262094	CCNH	http://amigo.geneontology.org/amigo/term/GO:0006361
translesion synthesis	Gene Ontology	GO:0019985	1	34	0.0909361926754	0.14073262094	ZBTB1	http://amigo.geneontology.org/amigo/term/GO:0019985
stereocilium	Gene Ontology	GO:0032420	1	34	0.0909361926754	0.14073262094	TWF2	http://amigo.geneontology.org/amigo/term/GO:0032420
intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	Gene Ontology	GO:0070059	1	34	0.0909361926754	0.14073262094	CEBPZ	http://amigo.geneontology.org/amigo/term/GO:0070059
filamentous actin	Gene Ontology	GO:0031941	1	34	0.0909361926754	0.14073262094	PDLIM2	http://amigo.geneontology.org/amigo/term/GO:0031941
regulation of cell differentiation	Gene Ontology	GO:0045595	1	34	0.0909361926754	0.14073262094	PPP2CA	http://amigo.geneontology.org/amigo/term/GO:0045595
tRNA export from nucleus	Gene Ontology	GO:0006409	1	34	0.0909361926754	0.14073262094	RANBP2	http://amigo.geneontology.org/amigo/term/GO:0006409
protein K48-linked deubiquitination	Gene Ontology	GO:0071108	1	34	0.0909361926754	0.14073262094	USP15	http://amigo.geneontology.org/amigo/term/GO:0071108
positive regulation of insulin secretion involved in cellular response to glucose stimulus	Gene Ontology	GO:0035774	1	34	0.0909361926754	0.14073262094	HIF1A	http://amigo.geneontology.org/amigo/term/GO:0035774
DNA-binding transcription factor activity, RNA polymerase II-specific	Gene Ontology	GO:0000981	5	874	0.0920812728794	0.142254542267	ELF1|STAT6|SPN|HIF1A|CEBPZ	http://amigo.geneontology.org/amigo/term/GO:0000981
protein-containing complex	Gene Ontology	GO:0032991	4	623	0.0920862736997	0.142254542267	IKZF5|DFFA|HIF1A|PTPN6	http://amigo.geneontology.org/amigo/term/GO:0032991
lamellipodium	Gene Ontology	GO:0030027	2	185	0.0922186169824	0.142330180099	TWF2|RAC2	http://amigo.geneontology.org/amigo/term/GO:0030027
positive regulation of epithelial cell migration	Gene Ontology	GO:0010634	1	35	0.0934102446487	0.143649808662	HIF1A	http://amigo.geneontology.org/amigo/term/GO:0010634
positive regulation of cell cycle	Gene Ontology	GO:0045787	1	35	0.0934102446487	0.143649808662	CDK4	http://amigo.geneontology.org/amigo/term/GO:0045787
protein C-terminus binding	Gene Ontology	GO:0008022	2	189	0.095560995047	0.14599742002	PPP2CA|BANF1	http://amigo.geneontology.org/amigo/term/GO:0008022
COP9 signalosome	Gene Ontology	GO:0008180	1	36	0.0958776261525	0.14599742002	COPS6	http://amigo.geneontology.org/amigo/term/GO:0008180
release of sequestered calcium ion into cytosol	Gene Ontology	GO:0051209	1	36	0.0958776261525	0.14599742002	CEBPZ	http://amigo.geneontology.org/amigo/term/GO:0051209
cell death	Gene Ontology	GO:0008219	1	36	0.0958776261525	0.14599742002	PNPLA8	http://amigo.geneontology.org/amigo/term/GO:0008219
negative regulation of interferon-gamma production	Gene Ontology	GO:0032689	1	36	0.0958776261525	0.14599742002	CEBPZ	http://amigo.geneontology.org/amigo/term/GO:0032689
DNA damage response, detection of DNA damage	Gene Ontology	GO:0042769	1	36	0.0958776261525	0.14599742002	UBE2B	http://amigo.geneontology.org/amigo/term/GO:0042769
leukocyte migration	Gene Ontology	GO:0050900	2	192	0.0980904582828	0.148683411859	SELPLG|PTPN6	http://amigo.geneontology.org/amigo/term/GO:0050900
beta-tubulin binding	Gene Ontology	GO:0048487	1	37	0.0983383550024	0.148683411859	RGS2	http://amigo.geneontology.org/amigo/term/GO:0048487
negative regulation of protein-containing complex assembly	Gene Ontology	GO:0031333	1	37	0.0983383550024	0.148683411859	RIOK3	http://amigo.geneontology.org/amigo/term/GO:0031333
Ran GTPase binding	Gene Ontology	GO:0008536	1	37	0.0983383550024	0.148683411859	RANBP2	http://amigo.geneontology.org/amigo/term/GO:0008536
phosphatidylinositol 3-kinase signaling	Gene Ontology	GO:0014065	1	37	0.0983383550024	0.148683411859	KBTBD2	http://amigo.geneontology.org/amigo/term/GO:0014065
positive regulation of cytokinesis	Gene Ontology	GO:0032467	1	38	0.100792448967	0.151588291089	CUL3	http://amigo.geneontology.org/amigo/term/GO:0032467
frizzled binding	Gene Ontology	GO:0005109	1	38	0.100792448967	0.151588291089	SDCBP	http://amigo.geneontology.org/amigo/term/GO:0005109
negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	Gene Ontology	GO:1902042	1	38	0.100792448967	0.151588291089	TRADD	http://amigo.geneontology.org/amigo/term/GO:1902042
small-subunit processome	Gene Ontology	GO:0032040	1	39	0.103239925767	0.153778842307	NOP58	http://amigo.geneontology.org/amigo/term/GO:0032040
postsynaptic density membrane	Gene Ontology	GO:0098839	1	39	0.103239925767	0.153778842307	SIGMAR1	http://amigo.geneontology.org/amigo/term/GO:0098839
integral component of mitochondrial inner membrane	Gene Ontology	GO:0031305	1	39	0.103239925767	0.153778842307	TIMM17A	http://amigo.geneontology.org/amigo/term/GO:0031305
positive regulation of blood vessel endothelial cell migration	Gene Ontology	GO:0043536	1	39	0.103239925767	0.153778842307	HIF1A	http://amigo.geneontology.org/amigo/term/GO:0043536
histone deacetylation	Gene Ontology	GO:0016575	1	39	0.103239925767	0.153778842307	MORF4L1	http://amigo.geneontology.org/amigo/term/GO:0016575
mitotic metaphase plate congression	Gene Ontology	GO:0007080	1	39	0.103239925767	0.153778842307	CUL3	http://amigo.geneontology.org/amigo/term/GO:0007080
phosphoprotein phosphatase activity	Gene Ontology	GO:0004721	1	39	0.103239925767	0.153778842307	PPP2CA	http://amigo.geneontology.org/amigo/term/GO:0004721
defense response to virus	Gene Ontology	GO:0051607	2	200	0.104926885714	0.15605288136	RIOK3|DDX21	http://amigo.geneontology.org/amigo/term/GO:0051607
positive regulation of interleukin-10 production	Gene Ontology	GO:0032733	1	40	0.105680803077	0.15605288136	SASH3	http://amigo.geneontology.org/amigo/term/GO:0032733
negative regulation of interleukin-6 production	Gene Ontology	GO:0032715	1	40	0.105680803077	0.15605288136	PTPN6	http://amigo.geneontology.org/amigo/term/GO:0032715
termination of RNA polymerase II transcription	Gene Ontology	GO:0006369	1	40	0.105680803077	0.15605288136	LSM10	http://amigo.geneontology.org/amigo/term/GO:0006369
chromatin silencing	Gene Ontology	GO:0006342	1	40	0.105680803077	0.15605288136	MORF4L1	http://amigo.geneontology.org/amigo/term/GO:0006342
centrosome cycle	Gene Ontology	GO:0007098	1	40	0.105680803077	0.15605288136	HAUS3	http://amigo.geneontology.org/amigo/term/GO:0007098
positive regulation of pri-miRNA transcription by RNA polymerase II	Gene Ontology	GO:1902895	1	40	0.105680803077	0.15605288136	HIF1A	http://amigo.geneontology.org/amigo/term/GO:1902895
RNA polymerase II cis-regulatory region sequence-specific DNA binding	Gene Ontology	GO:0000978	4	656	0.105938479024	0.156298170868	ELF1|STAT6|ZBTB1|CEBPZ	http://amigo.geneontology.org/amigo/term/GO:0000978
response to heat	Gene Ontology	GO:0009408	1	41	0.108115098525	0.157602453614	TRPV2	http://amigo.geneontology.org/amigo/term/GO:0009408
lens development in camera-type eye	Gene Ontology	GO:0002088	1	41	0.108115098525	0.157602453614	CDK4	http://amigo.geneontology.org/amigo/term/GO:0002088
negative regulation of G1/S transition of mitotic cell cycle	Gene Ontology	GO:2000134	1	41	0.108115098525	0.157602453614	CDK4	http://amigo.geneontology.org/amigo/term/GO:2000134
response to starvation	Gene Ontology	GO:0042594	1	41	0.108115098525	0.157602453614	CEBPZ	http://amigo.geneontology.org/amigo/term/GO:0042594
histone H3 acetylation	Gene Ontology	GO:0043966	1	41	0.108115098525	0.157602453614	ING4	http://amigo.geneontology.org/amigo/term/GO:0043966
cation transmembrane transport	Gene Ontology	GO:0098655	1	41	0.108115098525	0.157602453614	CALHM2	http://amigo.geneontology.org/amigo/term/GO:0098655
SH2 domain binding	Gene Ontology	GO:0042169	1	41	0.108115098525	0.157602453614	PTPN6	http://amigo.geneontology.org/amigo/term/GO:0042169
transport vesicle membrane	Gene Ontology	GO:0030658	1	41	0.108115098525	0.157602453614	RAB1A	http://amigo.geneontology.org/amigo/term/GO:0030658
negative regulation of viral genome replication	Gene Ontology	GO:0045071	1	41	0.108115098525	0.157602453614	BANF1	http://amigo.geneontology.org/amigo/term/GO:0045071
positive regulation of epithelial to mesenchymal transition	Gene Ontology	GO:0010718	1	42	0.110542829692	0.159372137065	SDCBP	http://amigo.geneontology.org/amigo/term/GO:0010718
response to UV	Gene Ontology	GO:0009411	1	42	0.110542829692	0.159372137065	UBE2B	http://amigo.geneontology.org/amigo/term/GO:0009411
ubiquitin conjugating enzyme activity	Gene Ontology	GO:0061631	1	42	0.110542829692	0.159372137065	UBE2B	http://amigo.geneontology.org/amigo/term/GO:0061631
regulation of glycolytic process	Gene Ontology	GO:0006110	1	42	0.110542829692	0.159372137065	RANBP2	http://amigo.geneontology.org/amigo/term/GO:0006110
Hsp90 protein binding	Gene Ontology	GO:0051879	1	42	0.110542829692	0.159372137065	HIF1A	http://amigo.geneontology.org/amigo/term/GO:0051879
animal organ regeneration	Gene Ontology	GO:0031100	1	42	0.110542829692	0.159372137065	CDK4	http://amigo.geneontology.org/amigo/term/GO:0031100
phosphotyrosine residue binding	Gene Ontology	GO:0001784	1	42	0.110542829692	0.159372137065	PTPN6	http://amigo.geneontology.org/amigo/term/GO:0001784
negative regulation of cell cycle	Gene Ontology	GO:0045786	1	42	0.110542829692	0.159372137065	RNF167	http://amigo.geneontology.org/amigo/term/GO:0045786
Hsp70 protein binding	Gene Ontology	GO:0030544	1	42	0.110542829692	0.159372137065	DNAJB9	http://amigo.geneontology.org/amigo/term/GO:0030544
receptor complex	Gene Ontology	GO:0043235	2	207	0.111012194429	0.159913768684	TRADD|RNMT	http://amigo.geneontology.org/amigo/term/GO:0043235
regulation of RNA splicing	Gene Ontology	GO:0043484	1	43	0.112964014113	0.16204165722	CLK1	http://amigo.geneontology.org/amigo/term/GO:0043484
lipid homeostasis	Gene Ontology	GO:0055088	1	43	0.112964014113	0.16204165722	PNPLA8	http://amigo.geneontology.org/amigo/term/GO:0055088
epithelial to mesenchymal transition	Gene Ontology	GO:0001837	1	43	0.112964014113	0.16204165722	HIF1A	http://amigo.geneontology.org/amigo/term/GO:0001837
regulation of G protein-coupled receptor signaling pathway	Gene Ontology	GO:0008277	1	43	0.112964014113	0.16204165722	RGS2	http://amigo.geneontology.org/amigo/term/GO:0008277
regulation of protein phosphorylation	Gene Ontology	GO:0001932	1	44	0.115378669276	0.164177302339	PPP2CA	http://amigo.geneontology.org/amigo/term/GO:0001932
transcription factor TFIID complex	Gene Ontology	GO:0005669	1	44	0.115378669276	0.164177302339	GTF2B	http://amigo.geneontology.org/amigo/term/GO:0005669
platelet aggregation	Gene Ontology	GO:0070527	1	44	0.115378669276	0.164177302339	PTPN6	http://amigo.geneontology.org/amigo/term/GO:0070527
extrinsic apoptotic signaling pathway	Gene Ontology	GO:0097191	1	44	0.115378669276	0.164177302339	TRADD	http://amigo.geneontology.org/amigo/term/GO:0097191
histone deacetylase complex	Gene Ontology	GO:0000118	1	44	0.115378669276	0.164177302339	JMJD1C	http://amigo.geneontology.org/amigo/term/GO:0000118
thymus development	Gene Ontology	GO:0048538	1	44	0.115378669276	0.164177302339	ZBTB1	http://amigo.geneontology.org/amigo/term/GO:0048538
bone mineralization	Gene Ontology	GO:0030282	1	45	0.117786812623	0.166856505517	SBDS	http://amigo.geneontology.org/amigo/term/GO:0030282
tau protein binding	Gene Ontology	GO:0048156	1	45	0.117786812623	0.166856505517	PPP2CA	http://amigo.geneontology.org/amigo/term/GO:0048156
negative regulation of I-kappaB kinase/NF-kappaB signaling	Gene Ontology	GO:0043124	1	45	0.117786812623	0.166856505517	RIOK3	http://amigo.geneontology.org/amigo/term/GO:0043124
regulation of mitotic cell cycle	Gene Ontology	GO:0007346	1	46	0.120188461549	0.168718506468	SDCBP	http://amigo.geneontology.org/amigo/term/GO:0007346
sarcomere	Gene Ontology	GO:0030017	1	46	0.120188461549	0.168718506468	DCTN4	http://amigo.geneontology.org/amigo/term/GO:0030017
outflow tract morphogenesis	Gene Ontology	GO:0003151	1	46	0.120188461549	0.168718506468	HIF1A	http://amigo.geneontology.org/amigo/term/GO:0003151
negative regulation of fat cell differentiation	Gene Ontology	GO:0045599	1	46	0.120188461549	0.168718506468	CEBPZ	http://amigo.geneontology.org/amigo/term/GO:0045599
peptidyl-prolyl cis-trans isomerase activity	Gene Ontology	GO:0003755	1	46	0.120188461549	0.168718506468	RANBP2	http://amigo.geneontology.org/amigo/term/GO:0003755
neural crest cell migration	Gene Ontology	GO:0001755	1	46	0.120188461549	0.168718506468	HIF1A	http://amigo.geneontology.org/amigo/term/GO:0001755
non-membrane spanning protein tyrosine kinase activity	Gene Ontology	GO:0004715	1	46	0.120188461549	0.168718506468	CLK1	http://amigo.geneontology.org/amigo/term/GO:0004715
protein peptidyl-prolyl isomerization	Gene Ontology	GO:0000413	1	46	0.120188461549	0.168718506468	RANBP2	http://amigo.geneontology.org/amigo/term/GO:0000413
lactation	Gene Ontology	GO:0007595	1	46	0.120188461549	0.168718506468	HIF1A	http://amigo.geneontology.org/amigo/term/GO:0007595
chromatin binding	Gene Ontology	GO:0003682	3	443	0.122059458263	0.170956096587	CCNT1|MORF4L1|STRAP	http://amigo.geneontology.org/amigo/term/GO:0003682
JNK cascade	Gene Ontology	GO:0007254	1	47	0.122583633405	0.170956096587	SH2D3C	http://amigo.geneontology.org/amigo/term/GO:0007254
negative regulation of cold-induced thermogenesis	Gene Ontology	GO:0120163	1	47	0.122583633405	0.170956096587	CEBPZ	http://amigo.geneontology.org/amigo/term/GO:0120163
cell leading edge	Gene Ontology	GO:0031252	1	47	0.122583633405	0.170956096587	JMY	http://amigo.geneontology.org/amigo/term/GO:0031252
perinuclear region of cytoplasm	Gene Ontology	GO:0048471	4	697	0.124385031217	0.173155676752	COPS6|SLC9A3R1|TWF2|CDK4	http://amigo.geneontology.org/amigo/term/GO:0048471
positive regulation of fibroblast proliferation	Gene Ontology	GO:0048146	1	48	0.124972345494	0.173155676752	CDK4	http://amigo.geneontology.org/amigo/term/GO:0048146
nuclear inner membrane	Gene Ontology	GO:0005637	1	48	0.124972345494	0.173155676752	SIGMAR1	http://amigo.geneontology.org/amigo/term/GO:0005637
response to peptide hormone	Gene Ontology	GO:0043434	1	48	0.124972345494	0.173155676752	STAT6	http://amigo.geneontology.org/amigo/term/GO:0043434
mitotic spindle organization	Gene Ontology	GO:0007052	1	48	0.124972345494	0.173155676752	SBDS	http://amigo.geneontology.org/amigo/term/GO:0007052
translation initiation factor activity	Gene Ontology	GO:0003743	1	48	0.124972345494	0.173155676752	EIF1	http://amigo.geneontology.org/amigo/term/GO:0003743
positive regulation of pathway-restricted SMAD protein phosphorylation	Gene Ontology	GO:0010862	1	48	0.124972345494	0.173155676752	SDCBP	http://amigo.geneontology.org/amigo/term/GO:0010862
establishment or maintenance of cell polarity	Gene Ontology	GO:0007163	1	49	0.127354615074	0.175176734836	RAC2	http://amigo.geneontology.org/amigo/term/GO:0007163
phosphatase binding	Gene Ontology	GO:0019902	1	49	0.127354615074	0.175176734836	SLC9A3R1	http://amigo.geneontology.org/amigo/term/GO:0019902
endoplasmic reticulum unfolded protein response	Gene Ontology	GO:0030968	1	49	0.127354615074	0.175176734836	CEBPZ	http://amigo.geneontology.org/amigo/term/GO:0030968
intermediate filament cytoskeleton	Gene Ontology	GO:0045111	1	49	0.127354615074	0.175176734836	ING4	http://amigo.geneontology.org/amigo/term/GO:0045111
negative regulation of tumor necrosis factor production	Gene Ontology	GO:0032720	1	49	0.127354615074	0.175176734836	PTPN6	http://amigo.geneontology.org/amigo/term/GO:0032720
SMAD binding	Gene Ontology	GO:0046332	1	49	0.127354615074	0.175176734836	USP15	http://amigo.geneontology.org/amigo/term/GO:0046332
intracellular transport of virus	Gene Ontology	GO:0075733	1	49	0.127354615074	0.175176734836	RANBP2	http://amigo.geneontology.org/amigo/term/GO:0075733
regulation of cell adhesion	Gene Ontology	GO:0030155	1	49	0.127354615074	0.175176734836	PPP2CA	http://amigo.geneontology.org/amigo/term/GO:0030155
positive regulation of cell migration	Gene Ontology	GO:0030335	2	227	0.128879234991	0.177131122488	TRADD|SDCBP	http://amigo.geneontology.org/amigo/term/GO:0030335
positive regulation of tumor necrosis factor production	Gene Ontology	GO:0032760	1	50	0.129730459357	0.177728646969	SASH3	http://amigo.geneontology.org/amigo/term/GO:0032760
host cell	Gene Ontology	GO:0043657	1	50	0.129730459357	0.177728646969	RANBP2	http://amigo.geneontology.org/amigo/term/GO:0043657
E-box binding	Gene Ontology	GO:0070888	1	50	0.129730459357	0.177728646969	HIF1A	http://amigo.geneontology.org/amigo/term/GO:0070888
skeletal muscle tissue development	Gene Ontology	GO:0007519	1	50	0.129730459357	0.177728646969	GPCPD1	http://amigo.geneontology.org/amigo/term/GO:0007519
cell periphery	Gene Ontology	GO:0071944	1	51	0.132099895511	0.179820192694	SLC9A3R1	http://amigo.geneontology.org/amigo/term/GO:0071944
cellular response to UV	Gene Ontology	GO:0034644	1	51	0.132099895511	0.179820192694	ZBTB1	http://amigo.geneontology.org/amigo/term/GO:0034644
repressing transcription factor binding	Gene Ontology	GO:0070491	1	51	0.132099895511	0.179820192694	DDX20	http://amigo.geneontology.org/amigo/term/GO:0070491
cell migration	Gene Ontology	GO:0016477	2	232	0.133446790708	0.181508901783	RAB1A|CUL3	http://amigo.geneontology.org/amigo/term/GO:0016477
positive regulation of neuron apoptotic process	Gene Ontology	GO:0043525	1	52	0.134462940657	0.182020808645	CEBPZ	http://amigo.geneontology.org/amigo/term/GO:0043525
spindle assembly	Gene Ontology	GO:0051225	1	52	0.134462940657	0.182020808645	HAUS3	http://amigo.geneontology.org/amigo/term/GO:0051225
enzyme activator activity	Gene Ontology	GO:0008047	1	52	0.134462940657	0.182020808645	DBF4	http://amigo.geneontology.org/amigo/term/GO:0008047
chromosome, centromeric region	Gene Ontology	GO:0000775	1	52	0.134462940657	0.182020808645	PPP2CA	http://amigo.geneontology.org/amigo/term/GO:0000775
positive regulation of type I interferon production	Gene Ontology	GO:0032481	1	52	0.134462940657	0.182020808645	STAT6	http://amigo.geneontology.org/amigo/term/GO:0032481
cytoplasmic side of plasma membrane	Gene Ontology	GO:0009898	1	52	0.134462940657	0.182020808645	RGS2	http://amigo.geneontology.org/amigo/term/GO:0009898
regulation of gene expression	Gene Ontology	GO:0010468	2	235	0.136204995263	0.184087036353	CDK4|HIF1A	http://amigo.geneontology.org/amigo/term/GO:0010468
cellular response to cytokine stimulus	Gene Ontology	GO:0071345	1	53	0.136819611871	0.184188546895	PTPN6	http://amigo.geneontology.org/amigo/term/GO:0071345
protein targeting to membrane	Gene Ontology	GO:0006612	1	53	0.136819611871	0.184188546895	SDCBP	http://amigo.geneontology.org/amigo/term/GO:0006612
response to unfolded protein	Gene Ontology	GO:0006986	1	53	0.136819611871	0.184188546895	CEBPZ	http://amigo.geneontology.org/amigo/term/GO:0006986
T cell costimulation	Gene Ontology	GO:0031295	1	53	0.136819611871	0.184188546895	PTPN6	http://amigo.geneontology.org/amigo/term/GO:0031295
-	Gene Ontology	GO:0036459	1	53	0.136819611871	0.184188546895	USP15	http://amigo.geneontology.org/amigo/term/GO:0036459
hemopoiesis	Gene Ontology	GO:0030097	1	54	0.139169926183	0.18632397176	SELPLG	http://amigo.geneontology.org/amigo/term/GO:0030097
positive regulation of interleukin-8 production	Gene Ontology	GO:0032757	1	54	0.139169926183	0.18632397176	CEBPZ	http://amigo.geneontology.org/amigo/term/GO:0032757
cleavage furrow	Gene Ontology	GO:0032154	1	54	0.139169926183	0.18632397176	ICAM2	http://amigo.geneontology.org/amigo/term/GO:0032154
protein kinase C binding	Gene Ontology	GO:0005080	1	54	0.139169926183	0.18632397176	TWF2	http://amigo.geneontology.org/amigo/term/GO:0005080
calcium channel activity	Gene Ontology	GO:0005262	1	54	0.139169926183	0.18632397176	TRPV2	http://amigo.geneontology.org/amigo/term/GO:0005262
IRE1-mediated unfolded protein response	Gene Ontology	GO:0036498	1	55	0.14151390058	0.188722053351	DNAJB9	http://amigo.geneontology.org/amigo/term/GO:0036498
extracellular vesicle	Gene Ontology	GO:1903561	1	55	0.14151390058	0.188722053351	SDCBP	http://amigo.geneontology.org/amigo/term/GO:1903561
glucose metabolic process	Gene Ontology	GO:0006006	1	55	0.14151390058	0.188722053351	KBTBD2	http://amigo.geneontology.org/amigo/term/GO:0006006
regulation of gene silencing by miRNA	Gene Ontology	GO:0060964	1	56	0.143851552002	0.19109307336	RANBP2	http://amigo.geneontology.org/amigo/term/GO:0060964
Rho protein signal transduction	Gene Ontology	GO:0007266	1	56	0.143851552002	0.19109307336	GNA13	http://amigo.geneontology.org/amigo/term/GO:0007266
substrate adhesion-dependent cell spreading	Gene Ontology	GO:0034446	1	56	0.143851552002	0.19109307336	RAB1A	http://amigo.geneontology.org/amigo/term/GO:0034446
cytosolic large ribosomal subunit	Gene Ontology	GO:0022625	1	56	0.143851552002	0.19109307336	RSL24D1	http://amigo.geneontology.org/amigo/term/GO:0022625
cell cycle	Gene Ontology	GO:0007049	2	245	0.145489124357	0.193118145628	CCNT1|RGS2	http://amigo.geneontology.org/amigo/term/GO:0007049
axon cytoplasm	Gene Ontology	GO:1904115	1	57	0.146182897346	0.193287533516	HIF1A	http://amigo.geneontology.org/amigo/term/GO:1904115
protein self-association	Gene Ontology	GO:0043621	1	57	0.146182897346	0.193287533516	SLC9A3R1	http://amigo.geneontology.org/amigo/term/GO:0043621
peroxisomal membrane	Gene Ontology	GO:0005778	1	57	0.146182897346	0.193287533516	PNPLA8	http://amigo.geneontology.org/amigo/term/GO:0005778
promoter-specific chromatin binding	Gene Ontology	GO:1990841	1	58	0.148507953462	0.195604225741	GTF2B	http://amigo.geneontology.org/amigo/term/GO:1990841
RNA processing	Gene Ontology	GO:0006396	1	58	0.148507953462	0.195604225741	DDX20	http://amigo.geneontology.org/amigo/term/GO:0006396
DNA helicase activity	Gene Ontology	GO:0003678	1	58	0.148507953462	0.195604225741	CHD1	http://amigo.geneontology.org/amigo/term/GO:0003678
cellular response to growth factor stimulus	Gene Ontology	GO:0071363	1	59	0.150826737158	0.197742888117	TWF2	http://amigo.geneontology.org/amigo/term/GO:0071363
cell adhesion molecule binding	Gene Ontology	GO:0050839	1	59	0.150826737158	0.197742888117	PTPN6	http://amigo.geneontology.org/amigo/term/GO:0050839
autophagosome assembly	Gene Ontology	GO:0000045	1	59	0.150826737158	0.197742888117	RAB1A	http://amigo.geneontology.org/amigo/term/GO:0000045
DNA-binding transcription repressor activity, RNA polymerase II-specific	Gene Ontology	GO:0001227	2	253	0.153009217517	0.200159820589	IKZF5|SPN	http://amigo.geneontology.org/amigo/term/GO:0001227
sperm flagellum	Gene Ontology	GO:0036126	1	60	0.153139265196	0.200159820589	CUL3	http://amigo.geneontology.org/amigo/term/GO:0036126
cartilage development	Gene Ontology	GO:0051216	1	60	0.153139265196	0.200159820589	HIF1A	http://amigo.geneontology.org/amigo/term/GO:0051216
cellular iron ion homeostasis	Gene Ontology	GO:0006879	1	60	0.153139265196	0.200159820589	HIF1A	http://amigo.geneontology.org/amigo/term/GO:0006879
positive regulation of T cell proliferation	Gene Ontology	GO:0042102	1	61	0.155445554293	0.202399360166	SASH3	http://amigo.geneontology.org/amigo/term/GO:0042102
lipid transport	Gene Ontology	GO:0006869	1	61	0.155445554293	0.202399360166	SIGMAR1	http://amigo.geneontology.org/amigo/term/GO:0006869
ficolin-1-rich granule membrane	Gene Ontology	GO:0101003	1	61	0.155445554293	0.202399360166	CD55	http://amigo.geneontology.org/amigo/term/GO:0101003
heat shock protein binding	Gene Ontology	GO:0031072	1	61	0.155445554293	0.202399360166	CDC37L1	http://amigo.geneontology.org/amigo/term/GO:0031072
adenylate cyclase-modulating G protein-coupled receptor signaling pathway	Gene Ontology	GO:0007188	1	61	0.155445554293	0.202399360166	GNA13	http://amigo.geneontology.org/amigo/term/GO:0007188
protein serine/threonine phosphatase activity	Gene Ontology	GO:0004722	1	62	0.157745621123	0.204769410842	PPP2CA	http://amigo.geneontology.org/amigo/term/GO:0004722
specific granule lumen	Gene Ontology	GO:0035580	1	62	0.157745621123	0.204769410842	PTPN6	http://amigo.geneontology.org/amigo/term/GO:0035580
positive regulation of interferon-gamma production	Gene Ontology	GO:0032729	1	63	0.160039482316	0.206803479419	SASH3	http://amigo.geneontology.org/amigo/term/GO:0032729
protein sumoylation	Gene Ontology	GO:0016925	1	63	0.160039482316	0.206803479419	RANBP2	http://amigo.geneontology.org/amigo/term/GO:0016925
nuclear pore	Gene Ontology	GO:0005643	1	63	0.160039482316	0.206803479419	RANBP2	http://amigo.geneontology.org/amigo/term/GO:0005643
regulation of translation	Gene Ontology	GO:0006417	1	63	0.160039482316	0.206803479419	KBTBD8	http://amigo.geneontology.org/amigo/term/GO:0006417
metallopeptidase activity	Gene Ontology	GO:0008237	1	63	0.160039482316	0.206803479419	COPS6	http://amigo.geneontology.org/amigo/term/GO:0008237
heart looping	Gene Ontology	GO:0001947	1	63	0.160039482316	0.206803479419	HIF1A	http://amigo.geneontology.org/amigo/term/GO:0001947
regulation of transcription, DNA-templated	Gene Ontology	GO:0006355	4	773	0.16184238348	0.208974998942	PPP2CA|CEBPZ|HIF1A|JMJD1C	http://amigo.geneontology.org/amigo/term/GO:0006355
fatty acid metabolic process	Gene Ontology	GO:0006631	1	64	0.162327154456	0.209126379364	PNPLA8	http://amigo.geneontology.org/amigo/term/GO:0006631
transcription regulatory region sequence-specific DNA binding	Gene Ontology	GO:0000976	2	263	0.162514021612	0.209209226917	IKZF5|CEBPZ	http://amigo.geneontology.org/amigo/term/GO:0000976
